context,questions,answers
Rhaenyra reiterates advice Grand Maester Mellos also supports union remarking would go long way healing rift Houses Targaryen Velaryon left Great Council 101 AC though Otto seethes Corlys 's ambition.The next day Rhaenyra Rhaenys watch balcony Red Keep Viserys walks Laena .,Who is Otto seethes Corlys 's?,Otto seethes Corlys 's was a PERSON who Rhaenyra reiterates advice Grand Maester Mellos also supports union remarking would go long way healing rift Houses Targaryen Velaryon left Great Council 101 AC though Otto seethes Corlys 's ambition.
Rhaenyra reiterates advice Grand Maester Mellos also supports union remarking would go long way healing rift Houses Targaryen Velaryon left Great Council 101 AC though Otto seethes Corlys 's ambition.The next day Rhaenyra Rhaenys watch balcony Red Keep Viserys walks Laena .,When did The next day happen?,The next day was a DATE that The next day Rhaenyra Rhaenys watch balcony
Rhaenyra reiterates advice Grand Maester Mellos also supports union remarking would go long way healing rift Houses Targaryen Velaryon left Great Council 101 AC though Otto seethes Corlys 's ambition.The next day Rhaenyra Rhaenys watch balcony Red Keep Viserys walks Laena .,Who is Viserys?,Viserys was a PERSON who Red Keep Viserys walks Laena .
Rhaenyra reiterates advice Grand Maester Mellos also supports union remarking would go long way healing rift Houses Targaryen Velaryon left Great Council 101 AC though Otto seethes Corlys 's ambition.The next day Rhaenyra Rhaenys watch balcony Red Keep Viserys walks Laena .,Who is Laena?,Laena was a PERSON who Red Keep Viserys walks Laena .
Viserys visibly uncomfortable potentially marrying child Laena interested hearing Viserys 's experience last rider Balerion well pondering whereabouts Vhagar .,Who is Viserys?,Viserys was a PERSON who Viserys visibly uncomfortable potentially marrying child Laena interested hearing Viserys 's experience last rider Balerion well pondering whereabouts Vhagar .
Viserys visibly uncomfortable potentially marrying child Laena interested hearing Viserys 's experience last rider Balerion well pondering whereabouts Vhagar .,Who is Laena?,Laena was a PERSON who Viserys visibly uncomfortable potentially marrying child Laena interested hearing Viserys 's experience last rider Balerion well pondering whereabouts Vhagar .
Viserys visibly uncomfortable potentially marrying child Laena interested hearing Viserys 's experience last rider Balerion well pondering whereabouts Vhagar .,Who is Viserys?,Viserys was a PERSON who Viserys visibly uncomfortable potentially marrying child Laena interested hearing Viserys 's experience last rider Balerion well pondering whereabouts Vhagar .
Viserys visibly uncomfortable potentially marrying child Laena interested hearing Viserys 's experience last rider Balerion well pondering whereabouts Vhagar .,What is Vhagar?,Vhagar is a ORG that Viserys visibly uncomfortable potentially marrying child Laena interested hearing Viserys 's experience last rider Balerion well pondering whereabouts Vhagar .
Rhaenys bluntly tells Rhaenyra whoever father takes wife Viserys son men Westeros expect son heir Rhaenyra .,Who is Viserys?,Viserys was a PERSON who Rhaenys bluntly tells Rhaenyra whoever father takes wife Viserys son men Westeros expect son heir Rhaenyra .
Rhaenys bluntly tells Rhaenyra whoever father takes wife Viserys son men Westeros expect son heir Rhaenyra .,Who is Westeros?,Westeros was a PERSON who Rhaenys bluntly tells Rhaenyra whoever father takes wife Viserys son men Westeros expect son heir Rhaenyra .
Rhaenys notes given passing men Westeros accept woman Iron Throne.Later evening Viserys dines privately Alicent 's company commiserates reluctance wedding new queen gifts repaired model dragon miniature Valyria .,Who is Westeros?,Westeros was a PERSON who Rhaenys notes given passing men Westeros accept woman Iron Throne.
Rhaenys notes given passing men Westeros accept woman Iron Throne.Later evening Viserys dines privately Alicent 's company commiserates reluctance wedding new queen gifts repaired model dragon miniature Valyria .,What is Iron Throne?,Iron Throne is a ORG that Rhaenys notes given passing men Westeros accept woman Iron Throne.
Rhaenys notes given passing men Westeros accept woman Iron Throne.Later evening Viserys dines privately Alicent 's company commiserates reluctance wedding new queen gifts repaired model dragon miniature Valyria .,Where is Viserys?,Viserys is a GPE that Later evening Viserys dines privately Alicent 's company commiserates reluctance wedding new queen gifts repaired model dragon miniature Valyria .
Rhaenys notes given passing men Westeros accept woman Iron Throne.Later evening Viserys dines privately Alicent 's company commiserates reluctance wedding new queen gifts repaired model dragon miniature Valyria .,Who is Alicent?,Alicent was a PERSON who Later evening Viserys dines privately Alicent 's company commiserates reluctance wedding new queen gifts repaired model dragon miniature Valyria .
Rhaenys notes given passing men Westeros accept woman Iron Throne.Later evening Viserys dines privately Alicent 's company commiserates reluctance wedding new queen gifts repaired model dragon miniature Valyria .,Where is Valyria?,Valyria is a GPE that Later evening Viserys dines privately Alicent 's company commiserates reluctance wedding new queen gifts repaired model dragon miniature Valyria .
Otto interrupts meal inform king called emergency meeting Small Council .,What is Small Council?,Small Council is a ORG that Otto interrupts meal inform king called emergency meeting Small Council .
One Dragonkeepers present meeting informs Viserys egg stolen Dragonpit .,Where is Viserys?,Viserys is a GPE that One Dragonkeepers present meeting informs Viserys egg stolen Dragonpit .
The culprit none Daemon left missive announcing intention take mistress Mysaria second wife flippantly inviting brother council attend Mysaria child Daemon wishes place dragon egg infant 's cradle keeping Targaryen tradition .,What is Daemon?,Daemon is a ORG that The culprit none Daemon left missive announcing intention take mistress Mysaria second wife flippantly inviting brother council attend Mysaria child Daemon wishes place dragon egg infant 's cradle keeping Targaryen tradition .
The culprit none Daemon left missive announcing intention take mistress Mysaria second wife flippantly inviting brother council attend Mysaria child Daemon wishes place dragon egg infant 's cradle keeping Targaryen tradition .,Who is Mysaria?,Mysaria was a PERSON who The culprit none Daemon left missive announcing intention take mistress Mysaria second wife flippantly inviting brother council attend Mysaria child Daemon wishes place dragon egg infant 's cradle keeping Targaryen tradition .
The culprit none Daemon left missive announcing intention take mistress Mysaria second wife flippantly inviting brother council attend Mysaria child Daemon wishes place dragon egg infant 's cradle keeping Targaryen tradition .,Where is Mysaria?,Mysaria is a GPE that The culprit none Daemon left missive announcing intention take mistress Mysaria second wife flippantly inviting brother council attend Mysaria child Daemon wishes place dragon egg infant 's cradle keeping Targaryen tradition .
The culprit none Daemon left missive announcing intention take mistress Mysaria second wife flippantly inviting brother council attend Mysaria child Daemon wishes place dragon egg infant 's cradle keeping Targaryen tradition .,Who is Daemon?,Daemon was a PERSON who The culprit none Daemon left missive announcing intention take mistress Mysaria second wife flippantly inviting brother council attend Mysaria child Daemon wishes place dragon egg infant 's cradle keeping Targaryen tradition .
Viserys furious latest display insolence younger brother declares intention retake Dragonstone Daemon Otto insists king risk warning Daemon unpredictable fortified island castle private army gold cloaks volunteers lead efforts expel Daemon Dragonstone .,Who is Viserys?,Viserys was a PERSON who Viserys furious latest display insolence younger brother declares intention retake Dragonstone Daemon Otto insists king risk warning Daemon unpredictable fortified island castle private army gold cloaks volunteers lead efforts expel Daemon Dragonstone .
Viserys furious latest display insolence younger brother declares intention retake Dragonstone Daemon Otto insists king risk warning Daemon unpredictable fortified island castle private army gold cloaks volunteers lead efforts expel Daemon Dragonstone .,Who is Dragonstone Daemon Otto?,Dragonstone Daemon Otto was a PERSON who Viserys furious latest display insolence younger brother declares intention retake Dragonstone Daemon Otto insists king risk warning Daemon unpredictable fortified island castle private army gold cloaks volunteers lead efforts expel Daemon Dragonstone .
Viserys furious latest display insolence younger brother declares intention retake Dragonstone Daemon Otto insists king risk warning Daemon unpredictable fortified island castle private army gold cloaks volunteers lead efforts expel Daemon Dragonstone .,Who is Daemon?,Daemon was a PERSON who Viserys furious latest display insolence younger brother declares intention retake Dragonstone Daemon Otto insists king risk warning Daemon unpredictable fortified island castle private army gold cloaks volunteers lead efforts expel Daemon Dragonstone .
Viserys furious latest display insolence younger brother declares intention retake Dragonstone Daemon Otto insists king risk warning Daemon unpredictable fortified island castle private army gold cloaks volunteers lead efforts expel Daemon Dragonstone .,What is Daemon Dragonstone?,Daemon Dragonstone is a ORG that Viserys furious latest display insolence younger brother declares intention retake Dragonstone Daemon Otto insists king risk warning Daemon unpredictable fortified island castle private army gold cloaks volunteers lead efforts expel Daemon Dragonstone .
Rhaenyra also left angry learns egg Daemon stolen one picked little brother Baelon .,Who is Daemon?,Daemon was a PERSON who Rhaenyra also left angry learns egg Daemon stolen one picked little brother Baelon .
Rhaenyra also left angry learns egg Daemon stolen one picked little brother Baelon .,Who is Baelon?,Baelon was a PERSON who Rhaenyra also left angry learns egg Daemon stolen one picked little brother Baelon .
Before departing Dragonstone Otto meets Alicent private urges continue liaisons king.Ser Otto Hightower 's forces consisting Ser Harrold Westerling Ser Criston Cole twenty household guard arrive Dragonstone .,Who is Dragonstone Otto?,Dragonstone Otto was a PERSON who Before departing Dragonstone Otto meets Alicent private urges continue liaisons king.
Before departing Dragonstone Otto meets Alicent private urges continue liaisons king.Ser Otto Hightower 's forces consisting Ser Harrold Westerling Ser Criston Cole twenty household guard arrive Dragonstone .,Who is Alicent?,Alicent was a PERSON who Before departing Dragonstone Otto meets Alicent private urges continue liaisons king.
Before departing Dragonstone Otto meets Alicent private urges continue liaisons king.Ser Otto Hightower 's forces consisting Ser Harrold Westerling Ser Criston Cole twenty household guard arrive Dragonstone .,Who is Ser Otto Hightower 's?,Ser Otto Hightower 's was a PERSON who Ser Otto Hightower 's forces consisting Ser Harrold Westerling Ser Criston Cole twenty household guard arrive Dragonstone .
Before departing Dragonstone Otto meets Alicent private urges continue liaisons king.Ser Otto Hightower 's forces consisting Ser Harrold Westerling Ser Criston Cole twenty household guard arrive Dragonstone .,What is Ser Harrold Westerling?,Ser Harrold Westerling is a ORG that Ser Otto Hightower 's forces consisting Ser Harrold Westerling Ser Criston Cole twenty household guard arrive Dragonstone .
Before departing Dragonstone Otto meets Alicent private urges continue liaisons king.Ser Otto Hightower 's forces consisting Ser Harrold Westerling Ser Criston Cole twenty household guard arrive Dragonstone .,What is Dragonstone?,Dragonstone is a ORG that Ser Otto Hightower 's forces consisting Ser Harrold Westerling Ser Criston Cole twenty household guard arrive Dragonstone .
Daemon accompanied Mysaria detachment gold cloaks intercept bridge leading castle .,Who is Daemon?,Daemon was a PERSON who Daemon accompanied Mysaria detachment gold cloaks intercept bridge leading castle .
Daemon accompanied Mysaria detachment gold cloaks intercept bridge leading castle .,Where is Mysaria?,Mysaria is a GPE that Daemon accompanied Mysaria detachment gold cloaks intercept bridge leading castle .
Daemon accompanied Mysaria detachment gold cloaks intercept bridge leading castle .,What is gold cloaks intercept bridge?,gold cloaks intercept bridge is a ORG that Daemon accompanied Mysaria detachment gold cloaks intercept bridge leading castle .
Otto relays Viserys 's demands Daemon relinquish stolen dragon egg castle disband private army banish Mysaria .,Who is Otto?,Otto was a PERSON who Otto relays Viserys 's demands Daemon relinquish stolen dragon egg castle disband private army banish Mysaria .
Otto relays Viserys 's demands Daemon relinquish stolen dragon egg castle disband private army banish Mysaria .,Who is Viserys?,Viserys was a PERSON who Otto relays Viserys 's demands Daemon relinquish stolen dragon egg castle disband private army banish Mysaria .
Otto relays Viserys 's demands Daemon relinquish stolen dragon egg castle disband private army banish Mysaria .,What is Daemon?,Daemon is a ORG that Otto relays Viserys 's demands Daemon relinquish stolen dragon egg castle disband private army banish Mysaria .
Otto relays Viserys 's demands Daemon relinquish stolen dragon egg castle disband private army banish Mysaria .,Where is Mysaria?,Mysaria is a GPE that Otto relays Viserys 's demands Daemon relinquish stolen dragon egg castle disband private army banish Mysaria .
Daemon refuses insulting Otto Criston process insisting merely following house 's traditions .,What is Daemon?,Daemon is a ORG that Daemon refuses insulting Otto Criston process insisting merely following house 's traditions .
Daemon refuses insulting Otto Criston process insisting merely following house 's traditions .,Who is Otto Criston?,Otto Criston was a PERSON who Daemon refuses insulting Otto Criston process insisting merely following house 's traditions .
When Otto threatens Mysaria Daemon draws Dark Sister prompting sides draw weapons though Otto orders men sheathe weapons Caraxes appears defend master.Before tension spill open conflict Rhaenyra arrives unannounced Syrax .,Who is Otto?,Otto was a PERSON who When Otto threatens Mysaria Daemon draws Dark Sister prompting sides draw weapons though Otto orders men sheathe weapons Caraxes appears defend master.
When Otto threatens Mysaria Daemon draws Dark Sister prompting sides draw weapons though Otto orders men sheathe weapons Caraxes appears defend master.Before tension spill open conflict Rhaenyra arrives unannounced Syrax .,Who is Mysaria Daemon?,Mysaria Daemon was a PERSON who When Otto threatens Mysaria Daemon draws Dark Sister prompting sides draw weapons though Otto orders men sheathe weapons Caraxes appears defend master.
When Otto threatens Mysaria Daemon draws Dark Sister prompting sides draw weapons though Otto orders men sheathe weapons Caraxes appears defend master.Before tension spill open conflict Rhaenyra arrives unannounced Syrax .,Who is Otto?,Otto was a PERSON who When Otto threatens Mysaria Daemon draws Dark Sister prompting sides draw weapons though Otto orders men sheathe weapons Caraxes appears defend master.
When Otto threatens Mysaria Daemon draws Dark Sister prompting sides draw weapons though Otto orders men sheathe weapons Caraxes appears defend master.Before tension spill open conflict Rhaenyra arrives unannounced Syrax .,What is Caraxes?,Caraxes is a ORG that When Otto threatens Mysaria Daemon draws Dark Sister prompting sides draw weapons though Otto orders men sheathe weapons Caraxes appears defend master.
When Otto threatens Mysaria Daemon draws Dark Sister prompting sides draw weapons though Otto orders men sheathe weapons Caraxes appears defend master.Before tension spill open conflict Rhaenyra arrives unannounced Syrax .,What is Syrax?,Syrax is a ORG that Before tension spill open conflict Rhaenyra arrives unannounced Syrax .
She dismounts brushes past protesting Otto confront Daemon personally .,Who is Otto?,Otto was a PERSON who She dismounts brushes past protesting Otto confront Daemon personally .
She dismounts brushes past protesting Otto confront Daemon personally .,Who is Daemon?,Daemon was a PERSON who She dismounts brushes past protesting Otto confront Daemon personally .
Rhaenyra dares uncle kill truly wishes reclaim former status father 's heir Daemon bring murder niece cold blood even old position begrudgingly tosses Rhaenyra dragon egg retreating Mysaria retinue back castle .,Who is Daemon?,Daemon was a PERSON who Rhaenyra dares uncle kill truly wishes reclaim former status father 's heir Daemon bring murder niece cold blood even old position begrudgingly tosses Rhaenyra dragon egg retreating Mysaria retinue back castle .
Rhaenyra dares uncle kill truly wishes reclaim former status father 's heir Daemon bring murder niece cold blood even old position begrudgingly tosses Rhaenyra dragon egg retreating Mysaria retinue back castle .,Where is Mysaria?,Mysaria is a GPE that Rhaenyra dares uncle kill truly wishes reclaim former status father 's heir Daemon bring murder niece cold blood even old position begrudgingly tosses Rhaenyra dragon egg retreating Mysaria retinue back castle .
Rhaenyra turns egg care Dragonkeepers.Within castle Mysaria reveals pregnant Daemon concocted claim spite brother berates Daemon provoking Viserys stating enjoys degree protection king 's younger brother would likely end one pays price Daemon 's antics .,Who is castle Mysaria?,castle Mysaria was a PERSON who Within castle Mysaria reveals pregnant Daemon concocted claim spite brother berates Daemon provoking Viserys stating enjoys degree protection king 's younger brother would likely end one pays price Daemon 's antics .
Rhaenyra turns egg care Dragonkeepers.Within castle Mysaria reveals pregnant Daemon concocted claim spite brother berates Daemon provoking Viserys stating enjoys degree protection king 's younger brother would likely end one pays price Daemon 's antics .,Who is Daemon?,Daemon was a PERSON who Within castle Mysaria reveals pregnant Daemon concocted claim spite brother berates Daemon provoking Viserys stating enjoys degree protection king 's younger brother would likely end one pays price Daemon 's antics .
Rhaenyra turns egg care Dragonkeepers.Within castle Mysaria reveals pregnant Daemon concocted claim spite brother berates Daemon provoking Viserys stating enjoys degree protection king 's younger brother would likely end one pays price Daemon 's antics .,Who is Daemon?,Daemon was a PERSON who Within castle Mysaria reveals pregnant Daemon concocted claim spite brother berates Daemon provoking Viserys stating enjoys degree protection king 's younger brother would likely end one pays price Daemon 's antics .
Rhaenyra turns egg care Dragonkeepers.Within castle Mysaria reveals pregnant Daemon concocted claim spite brother berates Daemon provoking Viserys stating enjoys degree protection king 's younger brother would likely end one pays price Daemon 's antics .,Who is Viserys?,Viserys was a PERSON who Within castle Mysaria reveals pregnant Daemon concocted claim spite brother berates Daemon provoking Viserys stating enjoys degree protection king 's younger brother would likely end one pays price Daemon 's antics .
Rhaenyra turns egg care Dragonkeepers.Within castle Mysaria reveals pregnant Daemon concocted claim spite brother berates Daemon provoking Viserys stating enjoys degree protection king 's younger brother would likely end one pays price Daemon 's antics .,What is Daemon?,Daemon is a ORG that Within castle Mysaria reveals pregnant Daemon concocted claim spite brother berates Daemon provoking Viserys stating enjoys degree protection king 's younger brother would likely end one pays price Daemon 's antics .
Daemon assures Mysaria protect her.With Otto men gone Viserys meets Lord Lyonel Strong impartial opinion prospective marriage Laena Velaryon .,Who is Mysaria?,Mysaria was a PERSON who Daemon assures Mysaria protect her.
Daemon assures Mysaria protect her.With Otto men gone Viserys meets Lord Lyonel Strong impartial opinion prospective marriage Laena Velaryon .,Who is Otto?,Otto was a PERSON who With Otto men gone Viserys meets Lord Lyonel Strong impartial opinion prospective marriage Laena Velaryon .
Daemon assures Mysaria protect her.With Otto men gone Viserys meets Lord Lyonel Strong impartial opinion prospective marriage Laena Velaryon .,Who is Viserys?,Viserys was a PERSON who With Otto men gone Viserys meets Lord Lyonel Strong impartial opinion prospective marriage Laena Velaryon .
Daemon assures Mysaria protect her.With Otto men gone Viserys meets Lord Lyonel Strong impartial opinion prospective marriage Laena Velaryon .,Who is Lyonel Strong?,Lyonel Strong was a PERSON who With Otto men gone Viserys meets Lord Lyonel Strong impartial opinion prospective marriage Laena Velaryon .
Daemon assures Mysaria protect her.With Otto men gone Viserys meets Lord Lyonel Strong impartial opinion prospective marriage Laena Velaryon .,Who is Laena Velaryon?,Laena Velaryon was a PERSON who With Otto men gone Viserys meets Lord Lyonel Strong impartial opinion prospective marriage Laena Velaryon .
Although Lyonel acknowledges Viserys 's discomfort marrying child adds strengthening alliance House Velaryon could temper Corlys 's bitterness Great Council 's decision unify last descendants Valyria ensure Crown access Velaryon fleet situation Stepstones deteriorate open war .,Who is Lyonel?,Lyonel was a PERSON who Although Lyonel acknowledges Viserys 's discomfort marrying child adds strengthening alliance House Velaryon could temper Corlys 's bitterness Great Council 's decision unify last descendants Valyria ensure Crown access Velaryon fleet situation Stepstones deteriorate open war .
Although Lyonel acknowledges Viserys 's discomfort marrying child adds strengthening alliance House Velaryon could temper Corlys 's bitterness Great Council 's decision unify last descendants Valyria ensure Crown access Velaryon fleet situation Stepstones deteriorate open war .,Who is Viserys?,Viserys was a PERSON who Although Lyonel acknowledges Viserys 's discomfort marrying child adds strengthening alliance House Velaryon could temper Corlys 's bitterness Great Council 's decision unify last descendants Valyria ensure Crown access Velaryon fleet situation Stepstones deteriorate open war .
Although Lyonel acknowledges Viserys 's discomfort marrying child adds strengthening alliance House Velaryon could temper Corlys 's bitterness Great Council 's decision unify last descendants Valyria ensure Crown access Velaryon fleet situation Stepstones deteriorate open war .,What is House Velaryon?,House Velaryon is a ORG that Although Lyonel acknowledges Viserys 's discomfort marrying child adds strengthening alliance House Velaryon could temper Corlys 's bitterness Great Council 's decision unify last descendants Valyria ensure Crown access Velaryon fleet situation Stepstones deteriorate open war .
Although Lyonel acknowledges Viserys 's discomfort marrying child adds strengthening alliance House Velaryon could temper Corlys 's bitterness Great Council 's decision unify last descendants Valyria ensure Crown access Velaryon fleet situation Stepstones deteriorate open war .,Who is Corlys?,Corlys was a PERSON who Although Lyonel acknowledges Viserys 's discomfort marrying child adds strengthening alliance House Velaryon could temper Corlys 's bitterness Great Council 's decision unify last descendants Valyria ensure Crown access Velaryon fleet situation Stepstones deteriorate open war .
Although Lyonel acknowledges Viserys 's discomfort marrying child adds strengthening alliance House Velaryon could temper Corlys 's bitterness Great Council 's decision unify last descendants Valyria ensure Crown access Velaryon fleet situation Stepstones deteriorate open war .,What is Great Council 's?,Great Council 's is a ORG that Although Lyonel acknowledges Viserys 's discomfort marrying child adds strengthening alliance House Velaryon could temper Corlys 's bitterness Great Council 's decision unify last descendants Valyria ensure Crown access Velaryon fleet situation Stepstones deteriorate open war .
Although Lyonel acknowledges Viserys 's discomfort marrying child adds strengthening alliance House Velaryon could temper Corlys 's bitterness Great Council 's decision unify last descendants Valyria ensure Crown access Velaryon fleet situation Stepstones deteriorate open war .,Who is Valyria?,Valyria was a PERSON who Although Lyonel acknowledges Viserys 's discomfort marrying child adds strengthening alliance House Velaryon could temper Corlys 's bitterness Great Council 's decision unify last descendants Valyria ensure Crown access Velaryon fleet situation Stepstones deteriorate open war .
Although Lyonel acknowledges Viserys 's discomfort marrying child adds strengthening alliance House Velaryon could temper Corlys 's bitterness Great Council 's decision unify last descendants Valyria ensure Crown access Velaryon fleet situation Stepstones deteriorate open war .,What is Stepstones?,Stepstones is a ORG that Although Lyonel acknowledges Viserys 's discomfort marrying child adds strengthening alliance House Velaryon could temper Corlys 's bitterness Great Council 's decision unify last descendants Valyria ensure Crown access Velaryon fleet situation Stepstones deteriorate open war .
The meeting interrupted Grand Maester Mellos informing Viserys Rhaenyra 's departure return Dragonstone.The Kingsguard escort Rhaenyra father 's chambers angrily chides daughter taking without leave risking life though concede could recovered egg ended situation Daemon bloodlessly .,What is Grand Maester Mellos?,Grand Maester Mellos is a ORG that The meeting interrupted Grand Maester Mellos informing Viserys Rhaenyra 's departure return Dragonstone.
The meeting interrupted Grand Maester Mellos informing Viserys Rhaenyra 's departure return Dragonstone.The Kingsguard escort Rhaenyra father 's chambers angrily chides daughter taking without leave risking life though concede could recovered egg ended situation Daemon bloodlessly .,Who is Viserys Rhaenyra 's?,Viserys Rhaenyra 's was a PERSON who The meeting interrupted Grand Maester Mellos informing Viserys Rhaenyra 's departure return Dragonstone.
The meeting interrupted Grand Maester Mellos informing Viserys Rhaenyra 's departure return Dragonstone.The Kingsguard escort Rhaenyra father 's chambers angrily chides daughter taking without leave risking life though concede could recovered egg ended situation Daemon bloodlessly .,What is Dragonstone?,Dragonstone is a ORG that The meeting interrupted Grand Maester Mellos informing Viserys Rhaenyra 's departure return Dragonstone.
The meeting interrupted Grand Maester Mellos informing Viserys Rhaenyra 's departure return Dragonstone.The Kingsguard escort Rhaenyra father 's chambers angrily chides daughter taking without leave risking life though concede could recovered egg ended situation Daemon bloodlessly .,What is Kingsguard?,Kingsguard is a ORG that The Kingsguard escort Rhaenyra father 's chambers angrily chides daughter taking without leave risking life though concede could recovered egg ended situation Daemon bloodlessly .
The meeting interrupted Grand Maester Mellos informing Viserys Rhaenyra 's departure return Dragonstone.The Kingsguard escort Rhaenyra father 's chambers angrily chides daughter taking without leave risking life though concede could recovered egg ended situation Daemon bloodlessly .,Who is Daemon?,Daemon was a PERSON who The Kingsguard escort Rhaenyra father 's chambers angrily chides daughter taking without leave risking life though concede could recovered egg ended situation Daemon bloodlessly .
They speak Aemma time Viserys noting Rhaenyra inherited lot reluctantly broaching subject prospective remarriage .,Who is Viserys?,Viserys was a PERSON who They speak Aemma time Viserys noting Rhaenyra inherited lot reluctantly broaching subject prospective remarriage .
Viserys insists replace Aemma Rhaenyra heir anything happen House Targaryen would come end though Viserys insists replace Rhaenyra heir even new wife give sons must ensure continuation line.At Small Council meeting next morning Viserys declares intention marry Alicent Hightower .,Who is Viserys?,Viserys was a PERSON who Viserys insists replace Aemma Rhaenyra heir anything happen House Targaryen would come end though Viserys insists replace Rhaenyra heir even new wife give sons must ensure continuation line.
Viserys insists replace Aemma Rhaenyra heir anything happen House Targaryen would come end though Viserys insists replace Rhaenyra heir even new wife give sons must ensure continuation line.At Small Council meeting next morning Viserys declares intention marry Alicent Hightower .,Who is Aemma Rhaenyra?,Aemma Rhaenyra was a PERSON who Viserys insists replace Aemma Rhaenyra heir anything happen House Targaryen would come end though Viserys insists replace Rhaenyra heir even new wife give sons must ensure continuation line.
Viserys insists replace Aemma Rhaenyra heir anything happen House Targaryen would come end though Viserys insists replace Rhaenyra heir even new wife give sons must ensure continuation line.At Small Council meeting next morning Viserys declares intention marry Alicent Hightower .,Who is Viserys?,Viserys was a PERSON who Viserys insists replace Aemma Rhaenyra heir anything happen House Targaryen would come end though Viserys insists replace Rhaenyra heir even new wife give sons must ensure continuation line.
Viserys insists replace Aemma Rhaenyra heir anything happen House Targaryen would come end though Viserys insists replace Rhaenyra heir even new wife give sons must ensure continuation line.At Small Council meeting next morning Viserys declares intention marry Alicent Hightower .,What is Small Council?,Small Council is a ORG that At Small Council meeting next morning Viserys declares intention marry Alicent Hightower .
Viserys insists replace Aemma Rhaenyra heir anything happen House Targaryen would come end though Viserys insists replace Rhaenyra heir even new wife give sons must ensure continuation line.At Small Council meeting next morning Viserys declares intention marry Alicent Hightower .,Who is Viserys?,Viserys was a PERSON who At Small Council meeting next morning Viserys declares intention marry Alicent Hightower .
Viserys insists replace Aemma Rhaenyra heir anything happen House Targaryen would come end though Viserys insists replace Rhaenyra heir even new wife give sons must ensure continuation line.At Small Council meeting next morning Viserys declares intention marry Alicent Hightower .,Who is Alicent Hightower?,Alicent Hightower was a PERSON who At Small Council meeting next morning Viserys declares intention marry Alicent Hightower .
Only Otto looks pleased King 's decision ; rest Small Council stand silent shock Alicent averts eyes Rhaenyra .,Who is Otto?,Otto was a PERSON who Only Otto looks pleased King 's decision ; rest Small Council stand silent shock Alicent averts eyes Rhaenyra .
Only Otto looks pleased King 's decision ; rest Small Council stand silent shock Alicent averts eyes Rhaenyra .,Who is King?,King was a PERSON who Only Otto looks pleased King 's decision ; rest Small Council stand silent shock Alicent averts eyes Rhaenyra .
Only Otto looks pleased King 's decision ; rest Small Council stand silent shock Alicent averts eyes Rhaenyra .,What is Small Council?,Small Council is a ORG that Only Otto looks pleased King 's decision ; rest Small Council stand silent shock Alicent averts eyes Rhaenyra .
Only Otto looks pleased King 's decision ; rest Small Council stand silent shock Alicent averts eyes Rhaenyra .,Who is Alicent?,Alicent was a PERSON who Only Otto looks pleased King 's decision ; rest Small Council stand silent shock Alicent averts eyes Rhaenyra .
Furious latest insult family Corlys storms chamber .,Who is Corlys?,Corlys was a PERSON who Furious latest insult family Corlys storms chamber .
Rhaenyra follows disgusted hurt father friend keeping her.Enraged snubbing daughter Viserys Corlys invites Daemon Targaryen castle High Tide .,Who is Viserys Corlys?,Viserys Corlys was a PERSON who Enraged snubbing daughter Viserys Corlys invites Daemon Targaryen castle High Tide .
Corlys rages Viserys 's disregard lack respect family loyal service citing Daemon 's fall Viserys 's good graces proof share common cause men action forced make way world never received due respect appreciation efforts .,Who is Corlys?,Corlys was a PERSON who Corlys rages Viserys 's disregard lack respect family loyal service citing Daemon 's fall Viserys 's good graces proof share common cause men action forced make way world never received due respect appreciation efforts .
Corlys rages Viserys 's disregard lack respect family loyal service citing Daemon 's fall Viserys 's good graces proof share common cause men action forced make way world never received due respect appreciation efforts .,Who is Viserys?,Viserys was a PERSON who Corlys rages Viserys 's disregard lack respect family loyal service citing Daemon 's fall Viserys 's good graces proof share common cause men action forced make way world never received due respect appreciation efforts .
Corlys rages Viserys 's disregard lack respect family loyal service citing Daemon 's fall Viserys 's good graces proof share common cause men action forced make way world never received due respect appreciation efforts .,What is Daemon?,Daemon is a ORG that Corlys rages Viserys 's disregard lack respect family loyal service citing Daemon 's fall Viserys 's good graces proof share common cause men action forced make way world never received due respect appreciation efforts .
Corlys rages Viserys 's disregard lack respect family loyal service citing Daemon 's fall Viserys 's good graces proof share common cause men action forced make way world never received due respect appreciation efforts .,Who is Viserys?,Viserys was a PERSON who Corlys rages Viserys 's disregard lack respect family loyal service citing Daemon 's fall Viserys 's good graces proof share common cause men action forced make way world never received due respect appreciation efforts .
Although Daemon chides Corlys speaking disrespectfully brother intrigued Corlys proposes joint expedition eliminate Crabfeeder clear Triarchy forces Stepstones simultaneously claim wealth glory proving value dissenters Viserys 's court .,Who is Daemon?,Daemon was a PERSON who Although Daemon chides Corlys speaking disrespectfully brother intrigued Corlys proposes joint expedition eliminate Crabfeeder clear Triarchy forces Stepstones simultaneously claim wealth glory proving value dissenters Viserys 's court .
Although Daemon chides Corlys speaking disrespectfully brother intrigued Corlys proposes joint expedition eliminate Crabfeeder clear Triarchy forces Stepstones simultaneously claim wealth glory proving value dissenters Viserys 's court .,Who is Corlys?,Corlys was a PERSON who Although Daemon chides Corlys speaking disrespectfully brother intrigued Corlys proposes joint expedition eliminate Crabfeeder clear Triarchy forces Stepstones simultaneously claim wealth glory proving value dissenters Viserys 's court .
