context,questions,answers
In past decade marriage Laena produced two daughters Daemon : Baela Targaryen younger sister Rhaena Targaryen pregnant third child .,What is Laena?,Laena is a ORG that In past decade marriage Laena produced two daughters Daemon : Baela Targaryen younger sister Rhaena Targaryen pregnant third child .
In past decade marriage Laena produced two daughters Daemon : Baela Targaryen younger sister Rhaena Targaryen pregnant third child .,Who is Daemon?,Daemon was a PERSON who In past decade marriage Laena produced two daughters Daemon : Baela Targaryen younger sister Rhaena Targaryen pregnant third child .
In past decade marriage Laena produced two daughters Daemon : Baela Targaryen younger sister Rhaena Targaryen pregnant third child .,Who is Baela Targaryen?,Baela Targaryen was a PERSON who In past decade marriage Laena produced two daughters Daemon : Baela Targaryen younger sister Rhaena Targaryen pregnant third child .
In past decade marriage Laena produced two daughters Daemon : Baela Targaryen younger sister Rhaena Targaryen pregnant third child .,Who is Rhaena Targaryen?,Rhaena Targaryen was a PERSON who In past decade marriage Laena produced two daughters Daemon : Baela Targaryen younger sister Rhaena Targaryen pregnant third child .
Unlike Laenor 's children girls Valyrian silver hair well darker skin Velaryon parent .,Who is Laenor?,Laenor was a PERSON who Unlike Laenor 's children girls Valyrian silver hair well darker skin Velaryon parent .
Unlike Laenor 's children girls Valyrian silver hair well darker skin Velaryon parent .,Who is Velaryon?,Velaryon was a PERSON who Unlike Laenor 's children girls Valyrian silver hair well darker skin Velaryon parent .
Haratis holds lavish feasts Daemon 's family showers wealth treasures presence city acts deterrent common enemy : Triarchy south .,Who is Daemon?,Daemon was a PERSON who Haratis holds lavish feasts Daemon 's family showers wealth treasures presence city acts deterrent common enemy :
He reveals Triarchy launched new campaign Stepstones allying Qoren Martell Dorne attack west well .,What is Stepstones?,Stepstones is a ORG that He reveals Triarchy launched new campaign Stepstones allying Qoren Martell Dorne attack west well .
He reveals Triarchy launched new campaign Stepstones allying Qoren Martell Dorne attack west well .,Who is Qoren Martell Dorne?,Qoren Martell Dorne was a PERSON who He reveals Triarchy launched new campaign Stepstones allying Qoren Martell Dorne attack west well .
Haratis offers Daemon large permanent landholdings Pentos join renewed offensive Triarchy : Laena hesitant Daemon says consider .,What is Daemon?,Daemon is a ORG that Haratis offers Daemon large permanent landholdings Pentos join renewed offensive Triarchy : Laena hesitant Daemon says consider .
Haratis offers Daemon large permanent landholdings Pentos join renewed offensive Triarchy : Laena hesitant Daemon says consider .,What is Pentos?,Pentos is a ORG that Haratis offers Daemon large permanent landholdings Pentos join renewed offensive Triarchy : Laena hesitant Daemon says consider .
Haratis offers Daemon large permanent landholdings Pentos join renewed offensive Triarchy : Laena hesitant Daemon says consider .,Who is Laena?,Laena was a PERSON who Haratis offers Daemon large permanent landholdings Pentos join renewed offensive Triarchy : Laena hesitant Daemon says consider .
Haratis offers Daemon large permanent landholdings Pentos join renewed offensive Triarchy : Laena hesitant Daemon says consider .,What is Daemon?,Daemon is a ORG that Haratis offers Daemon large permanent landholdings Pentos join renewed offensive Triarchy : Laena hesitant Daemon says consider .
Later night Daemon finishes giving Baela lesson High Valyrian Laena urges take offer .,Who is Daemon?,Daemon was a PERSON who Later night Daemon finishes giving Baela lesson High Valyrian Laena urges take offer .
Later night Daemon finishes giving Baela lesson High Valyrian Laena urges take offer .,Who is Baela?,Baela was a PERSON who Later night Daemon finishes giving Baela lesson High Valyrian Laena urges take offer .
Later night Daemon finishes giving Baela lesson High Valyrian Laena urges take offer .,Who is Valyrian Laena?,Valyrian Laena was a PERSON who Later night Daemon finishes giving Baela lesson High Valyrian Laena urges take offer .
They glorified guests past decade wants life dragonrider daughters grow Driftmark .,When did past decade happen?,past decade was a DATE that They glorified guests past decade wants life dragonrider daughters grow Driftmark .
They glorified guests past decade wants life dragonrider daughters grow Driftmark .,What is Driftmark?,Driftmark is a ORG that They glorified guests past decade wants life dragonrider daughters grow Driftmark .
Daemon says knows situation Pentos transactional - dragons scare Triarchy return Pentoshi shower wealth - finds straightforward arrangement relief grown weary political scheming Westeros .,What is Daemon?,Daemon is a ORG that Daemon says knows situation Pentos transactional - dragons scare Triarchy return Pentoshi shower wealth - finds straightforward arrangement relief grown weary political scheming Westeros .
Daemon says knows situation Pentos transactional - dragons scare Triarchy return Pentoshi shower wealth - finds straightforward arrangement relief grown weary political scheming Westeros .,What is Pentos?,Pentos is a ORG that Daemon says knows situation Pentos transactional - dragons scare Triarchy return Pentoshi shower wealth - finds straightforward arrangement relief grown weary political scheming Westeros .
Daemon says knows situation Pentos transactional - dragons scare Triarchy return Pentoshi shower wealth - finds straightforward arrangement relief grown weary political scheming Westeros .,Where is Westeros?,Westeros is a GPE that Daemon says knows situation Pentos transactional - dragons scare Triarchy return Pentoshi shower wealth - finds straightforward arrangement relief grown weary political scheming Westeros .
Laena visits younger daughter Rhaena warming dragon egg brazier .,What is Laena?,Laena is a ORG that Laena visits younger daughter Rhaena warming dragon egg brazier .
Laena visits younger daughter Rhaena warming dragon egg brazier .,Who is Rhaena?,Rhaena was a PERSON who Laena visits younger daughter Rhaena warming dragon egg brazier .
She laments one without dragon older sister Baela 's egg already produced young hatchling .,Who is Baela?,Baela was a PERSON who She laments one without dragon older sister Baela 's egg already produced young hatchling .
Rhaena 's egg put cradle baby help bond eight years still n't hatched .,What is Rhaena?,Rhaena is a ORG that Rhaena 's egg put cradle baby help bond eight years still n't hatched .
Rhaena 's egg put cradle baby help bond eight years still n't hatched .,When did eight years happen?,eight years was a DATE that Rhaena 's egg put cradle baby help bond eight years still n't hatched .
Laena consoles daughter half dragon eggs never hatch n't claim dragon 15 years old bonded mighty Vhagar largest living dragon.Later night Daemon looks city 's night skyline roof mansion .,What is Laena?,Laena is a ORG that Laena consoles daughter half dragon eggs never hatch n't claim dragon 15 years old bonded mighty Vhagar largest living dragon.
Laena consoles daughter half dragon eggs never hatch n't claim dragon 15 years old bonded mighty Vhagar largest living dragon.Later night Daemon looks city 's night skyline roof mansion .,When did 15 years old happen?,15 years old was a DATE that Laena consoles daughter half dragon eggs never hatch n't claim dragon 15 years old bonded mighty Vhagar largest living dragon.
Laena consoles daughter half dragon eggs never hatch n't claim dragon 15 years old bonded mighty Vhagar largest living dragon.Later night Daemon looks city 's night skyline roof mansion .,What is Vhagar?,Vhagar is a ORG that Laena consoles daughter half dragon eggs never hatch n't claim dragon 15 years old bonded mighty Vhagar largest living dragon.
Laena consoles daughter half dragon eggs never hatch n't claim dragon 15 years old bonded mighty Vhagar largest living dragon.Later night Daemon looks city 's night skyline roof mansion .,Who is Daemon?,Daemon was a PERSON who Daemon looks city 's night skyline roof mansion .
Laena arrives tells brother Laenor wrote letter saying Rhaenyra third son .,What is Laena?,Laena is a ORG that Laena arrives tells brother Laenor wrote letter saying Rhaenyra third son .
Laena arrives tells brother Laenor wrote letter saying Rhaenyra third son .,Who is Laenor?,Laenor was a PERSON who Laena arrives tells brother Laenor wrote letter saying Rhaenyra third son .
Daemon sarcastically asks mentioned child also marked entirely coincidental resemblance commander City Watch .,What is Daemon?,Daemon is a ORG that Daemon sarcastically asks mentioned child also marked entirely coincidental resemblance commander City Watch .
Daemon sarcastically asks mentioned child also marked entirely coincidental resemblance commander City Watch .,What is City Watch?,City Watch is a ORG that Daemon sarcastically asks mentioned child also marked entirely coincidental resemblance commander City Watch .
Laena says tell Daemon disatisfied life Pentos even wo n't admit .,What is Laena?,Laena is a ORG that Laena says tell Daemon disatisfied life Pentos even wo n't admit .
Laena says tell Daemon disatisfied life Pentos even wo n't admit .,Who is Daemon?,Daemon was a PERSON who Laena says tell Daemon disatisfied life Pentos even wo n't admit .
Laena says tell Daemon disatisfied life Pentos even wo n't admit .,What is Pentos?,Pentos is a ORG that Laena says tell Daemon disatisfied life Pentos even wo n't admit .
Laena points Daemon never ventures city spends time library reading dead Valyrian dragonlords .,What is Laena?,Laena is a ORG that Laena points Daemon never ventures city spends time library reading dead Valyrian dragonlords .
Laena points Daemon never ventures city spends time library reading dead Valyrian dragonlords .,Who is Daemon?,Daemon was a PERSON who Laena points Daemon never ventures city spends time library reading dead Valyrian dragonlords .
She says knows n't first choice wife tries wave aside gently embraces says man married meant life Pentos .,What is Pentos?,Pentos is a ORG that She says knows n't first choice wife tries wave aside gently embraces says man married meant life Pentos .
In Red Keep 's training yard Criston Cole instructs Aegon Aemond Jace Luke .,What is Red Keep 's?,Red Keep 's is a ORG that In Red Keep 's training yard Criston Cole instructs Aegon Aemond Jace Luke .
In Red Keep 's training yard Criston Cole instructs Aegon Aemond Jace Luke .,Who is Criston Cole?,Criston Cole was a PERSON who In Red Keep 's training yard Criston Cole instructs Aegon Aemond Jace Luke .
In Red Keep 's training yard Criston Cole instructs Aegon Aemond Jace Luke .,Who is Aegon Aemond?,Aegon Aemond was a PERSON who In Red Keep 's training yard Criston Cole instructs Aegon Aemond Jace Luke .
In Red Keep 's training yard Criston Cole instructs Aegon Aemond Jace Luke .,Who is Jace Luke?,Jace Luke was a PERSON who In Red Keep 's training yard Criston Cole instructs Aegon Aemond Jace Luke .
Rhaenyra 's children dressed red black clothes Alicent 's children dressed green clothes .,What is Rhaenyra?,Rhaenyra is a ORG that Rhaenyra 's children dressed red black clothes Alicent 's children dressed green clothes .
Rhaenyra 's children dressed red black clothes Alicent 's children dressed green clothes .,Who is Alicent?,Alicent was a PERSON who Rhaenyra 's children dressed red black clothes Alicent 's children dressed green clothes .
King Viserys proudly watches higher level along Lyonel Strong Harwin Strong accompanied Rhaenyra 's sons yard .,Who is Viserys?,Viserys was a PERSON who King Viserys proudly watches higher level along Lyonel Strong Harwin Strong accompanied Rhaenyra 's sons yard .
King Viserys proudly watches higher level along Lyonel Strong Harwin Strong accompanied Rhaenyra 's sons yard .,Who is Lyonel Strong Harwin Strong?,Lyonel Strong Harwin Strong was a PERSON who King Viserys proudly watches higher level along Lyonel Strong Harwin Strong accompanied Rhaenyra 's sons yard .
King Viserys proudly watches higher level along Lyonel Strong Harwin Strong accompanied Rhaenyra 's sons yard .,What is Rhaenyra?,Rhaenyra is a ORG that King Viserys proudly watches higher level along Lyonel Strong Harwin Strong accompanied Rhaenyra 's sons yard .
Criston pits much older Aegon Jace even though Harwin points n't fair match : Aegon nearly overpowers Jace makes desperate counter-attack overconfident teenager .,Who is Aegon Jace?,Aegon Jace was a PERSON who Criston pits much older Aegon Jace even though Harwin points n't fair match : Aegon nearly overpowers Jace makes desperate counter-attack overconfident teenager .
Criston pits much older Aegon Jace even though Harwin points n't fair match : Aegon nearly overpowers Jace makes desperate counter-attack overconfident teenager .,Who is Harwin?,Harwin was a PERSON who Criston pits much older Aegon Jace even though Harwin points n't fair match : Aegon nearly overpowers Jace makes desperate counter-attack overconfident teenager .
Criston pits much older Aegon Jace even though Harwin points n't fair match : Aegon nearly overpowers Jace makes desperate counter-attack overconfident teenager .,Where is Aegon?,Aegon is a GPE that Criston pits much older Aegon Jace even though Harwin points n't fair match : Aegon nearly overpowers Jace makes desperate counter-attack overconfident teenager .
Criston pits much older Aegon Jace even though Harwin points n't fair match : Aegon nearly overpowers Jace makes desperate counter-attack overconfident teenager .,Who is Jace?,Jace was a PERSON who Criston pits much older Aegon Jace even though Harwin points n't fair match : Aegon nearly overpowers Jace makes desperate counter-attack overconfident teenager .
Criston coaches Aegon Harwin coaches Jace .,What is Criston?,Criston is a ORG that Criston coaches Aegon Harwin coaches Jace .
Criston coaches Aegon Harwin coaches Jace .,Who is Aegon Harwin?,Aegon Harwin was a PERSON who Criston coaches Aegon Harwin coaches Jace .
Criston coaches Aegon Harwin coaches Jace .,Who is Jace?,Jace was a PERSON who Criston coaches Aegon Harwin coaches Jace .
In second bout Aegon manages knock Jace Criston shouts keep attacking defeated opponent enthusiastically mother 's recent instruction Rhaenyra 's sons enemies .,Where is Aegon?,Aegon is a GPE that In second bout Aegon manages knock Jace Criston shouts
In second bout Aegon manages knock Jace Criston shouts keep attacking defeated opponent enthusiastically mother 's recent instruction Rhaenyra 's sons enemies .,Who is Jace Criston?,Jace Criston was a PERSON who In second bout Aegon manages knock Jace Criston shouts
In second bout Aegon manages knock Jace Criston shouts keep attacking defeated opponent enthusiastically mother 's recent instruction Rhaenyra 's sons enemies .,What is Rhaenyra?,Rhaenyra is a ORG that keep attacking defeated opponent enthusiastically mother 's recent instruction Rhaenyra 's sons enemies .
Harwin intervenes pull Jace criticizing Criston teaching boys cruelty weaker opponent .,Who is Harwin?,Harwin was a PERSON who Harwin intervenes pull Jace criticizing Criston teaching boys cruelty weaker opponent .
Harwin intervenes pull Jace criticizing Criston teaching boys cruelty weaker opponent .,Who is Jace?,Jace was a PERSON who Harwin intervenes pull Jace criticizing Criston teaching boys cruelty weaker opponent .
Criston goads Harwin observing shows unusual level interest Rhaenyra 's boys kind man normally shows sons .,Who is Harwin?,Harwin was a PERSON who Criston goads Harwin observing shows unusual level interest Rhaenyra 's boys kind man normally shows sons .
Criston goads Harwin observing shows unusual level interest Rhaenyra 's boys kind man normally shows sons .,What is Rhaenyra?,Rhaenyra is a ORG that Criston goads Harwin observing shows unusual level interest Rhaenyra 's boys kind man normally shows sons .
Enraged insinuation Harwin knocks Criston back punch face continues pummel .,Who is Harwin?,Harwin was a PERSON who Enraged insinuation Harwin knocks Criston back punch face continues pummel .
Four Kingsguard pull Harwin Criston dares say : Criston n't even try fight back smiling spits blood made Harwin embarrass front king.One Rhaenyra 's handmaids informs `` incident '' yard uses hidden entrance secret passage system Daemon showed listen heated conversatin Harwin father Lyonel .,Who is Harwin Criston?,Harwin Criston was a PERSON who Four Kingsguard pull Harwin Criston dares say : Criston n't even try fight back smiling spits blood made Harwin embarrass front king.
Four Kingsguard pull Harwin Criston dares say : Criston n't even try fight back smiling spits blood made Harwin embarrass front king.One Rhaenyra 's handmaids informs `` incident '' yard uses hidden entrance secret passage system Daemon showed listen heated conversatin Harwin father Lyonel .,Who is Harwin?,Harwin was a PERSON who Four Kingsguard pull Harwin Criston dares say : Criston n't even try fight back smiling spits blood made Harwin embarrass front king.
Four Kingsguard pull Harwin Criston dares say : Criston n't even try fight back smiling spits blood made Harwin embarrass front king.One Rhaenyra 's handmaids informs `` incident '' yard uses hidden entrance secret passage system Daemon showed listen heated conversatin Harwin father Lyonel .,What is Rhaenyra?,Rhaenyra is a ORG that One Rhaenyra 's handmaids informs `` incident '' yard uses hidden entrance secret passage system Daemon showed listen heated conversatin Harwin father Lyonel .
Four Kingsguard pull Harwin Criston dares say : Criston n't even try fight back smiling spits blood made Harwin embarrass front king.One Rhaenyra 's handmaids informs `` incident '' yard uses hidden entrance secret passage system Daemon showed listen heated conversatin Harwin father Lyonel .,Who is Daemon?,Daemon was a PERSON who One Rhaenyra 's handmaids informs `` incident '' yard uses hidden entrance secret passage system Daemon showed listen heated conversatin Harwin father Lyonel .
Four Kingsguard pull Harwin Criston dares say : Criston n't even try fight back smiling spits blood made Harwin embarrass front king.One Rhaenyra 's handmaids informs `` incident '' yard uses hidden entrance secret passage system Daemon showed listen heated conversatin Harwin father Lyonel .,Who is conversatin Harwin?,conversatin Harwin was a PERSON who One Rhaenyra 's handmaids informs `` incident '' yard uses hidden entrance secret passage system Daemon showed listen heated conversatin Harwin father Lyonel .
Four Kingsguard pull Harwin Criston dares say : Criston n't even try fight back smiling spits blood made Harwin embarrass front king.One Rhaenyra 's handmaids informs `` incident '' yard uses hidden entrance secret passage system Daemon showed listen heated conversatin Harwin father Lyonel .,Who is Lyonel?,Lyonel was a PERSON who One Rhaenyra 's handmaids informs `` incident '' yard uses hidden entrance secret passage system Daemon showed listen heated conversatin Harwin father Lyonel .
Harwin tries defend Criston Aegon beat heir Iron Throne Lyonel shouts drawn suspicion family .,Who is Harwin?,Harwin was a PERSON who Harwin tries defend Criston Aegon beat heir Iron Throne Lyonel shouts drawn suspicion family .
Harwin tries defend Criston Aegon beat heir Iron Throne Lyonel shouts drawn suspicion family .,Who is Criston Aegon?,Criston Aegon was a PERSON who Harwin tries defend Criston Aegon beat heir Iron Throne Lyonel shouts drawn suspicion family .
Harwin tries defend Criston Aegon beat heir Iron Throne Lyonel shouts drawn suspicion family .,Who is Lyonel?,Lyonel was a PERSON who Harwin tries defend Criston Aegon beat heir Iron Throne Lyonel shouts drawn suspicion family .
Everyone knows Lyonel says including King Viserys : Viserys willfully blind one dares say public .,Who is Lyonel?,Lyonel was a PERSON who Everyone knows Lyonel says including King Viserys : Viserys willfully blind one dares say public .
Everyone knows Lyonel says including King Viserys : Viserys willfully blind one dares say public .,Who is King Viserys?,King Viserys was a PERSON who Everyone knows Lyonel says including King Viserys : Viserys willfully blind one dares say public .
Everyone knows Lyonel says including King Viserys : Viserys willfully blind one dares say public .,Who is Viserys?,Viserys was a PERSON who Everyone knows Lyonel says including King Viserys : Viserys willfully blind one dares say public .
This deeply upsets Rhaenyra something bubble royal court n't consciously admit widespread suspicions sons.Later Rhaenyra 's handmaid Elinda Massey gives warm soaked towels sooth pain breasts noblewomen n't feed children uses wet nurses .,What is Rhaenyra?,Rhaenyra is a ORG that Later Rhaenyra 's handmaid Elinda Massey gives warm soaked towels sooth pain breasts noblewomen n't feed children uses wet nurses .
This deeply upsets Rhaenyra something bubble royal court n't consciously admit widespread suspicions sons.Later Rhaenyra 's handmaid Elinda Massey gives warm soaked towels sooth pain breasts noblewomen n't feed children uses wet nurses .,Who is Elinda Massey?,Elinda Massey was a PERSON who Later Rhaenyra 's handmaid Elinda Massey gives warm soaked towels sooth pain breasts noblewomen n't feed children uses wet nurses .
Laenor arrives drunk singing romantic companion Qarl Correy night celebrating Flea Bottom .,Who is Laenor?,Laenor was a PERSON who Laenor arrives drunk singing romantic companion Qarl Correy night celebrating Flea Bottom .
Laenor arrives drunk singing romantic companion Qarl Correy night celebrating Flea Bottom .,Who is Qarl Correy?,Qarl Correy was a PERSON who Laenor arrives drunk singing romantic companion Qarl Correy night celebrating Flea Bottom .
Ordering others depart Laenor tells Rhaenyra good news fighting renewed Stepstones : says dragonrider warrior wants feel alive going battle .,Who is Laenor?,Laenor was a PERSON who Ordering others depart Laenor tells Rhaenyra good news fighting renewed Stepstones : says dragonrider warrior wants feel alive going battle .
Ordering others depart Laenor tells Rhaenyra good news fighting renewed Stepstones : says dragonrider warrior wants feel alive going battle .,Who is Stepstones?,Stepstones was a PERSON who Ordering others depart Laenor tells Rhaenyra good news fighting renewed Stepstones : says dragonrider warrior wants feel alive going battle .
Ordering others depart Laenor tells Rhaenyra good news fighting renewed Stepstones : says dragonrider warrior wants feel alive going battle .,Who is dragonrider warrior?,dragonrider warrior was a PERSON who Ordering others depart Laenor tells Rhaenyra good news fighting renewed Stepstones : says dragonrider warrior wants feel alive going battle .
She says agreed marriage sham began n't begrudge Laenor continuing affairs men would like support : Laenor leave Stepstones would make look even less connected Rhaenyra 's sons .,Who is Laenor?,Laenor was a PERSON who She says agreed marriage sham began n't begrudge Laenor continuing affairs men would like support : Laenor leave Stepstones would make look even less connected Rhaenyra 's sons .
She says agreed marriage sham began n't begrudge Laenor continuing affairs men would like support : Laenor leave Stepstones would make look even less connected Rhaenyra 's sons .,Who is Laenor?,Laenor was a PERSON who She says agreed marriage sham began n't begrudge Laenor continuing affairs men would like support : Laenor leave Stepstones would make look even less connected Rhaenyra 's sons .
She says agreed marriage sham began n't begrudge Laenor continuing affairs men would like support : Laenor leave Stepstones would make look even less connected Rhaenyra 's sons .,What is Stepstones?,Stepstones is a ORG that She says agreed marriage sham began n't begrudge Laenor continuing affairs men would like support : Laenor leave Stepstones would make look even less connected Rhaenyra 's sons .
Laenor says wise sailor leaves ahead gathering storm rather try defeat .,Who is Laenor?,Laenor was a PERSON who Laenor says wise sailor leaves ahead gathering storm rather try defeat .
Rhaenyra Alicent attend meeting Small Council Viserys .,Who is Rhaenyra Alicent?,Rhaenyra Alicent was a PERSON who Rhaenyra Alicent attend meeting Small Council Viserys .
Rhaenyra Alicent attend meeting Small Council Viserys .,What is Small Council?,Small Council is a ORG that Rhaenyra Alicent attend meeting Small Council Viserys .
In past decade Mellos died old age replaced Grand Maester younger Orwyle whose treatment Viserys effective Mellos 's leechings .,When did past decade happen?,past decade was a DATE that In past decade Mellos died old age replaced Grand Maester younger Orwyle whose treatment Viserys effective Mellos 's leechings .
In past decade Mellos died old age replaced Grand Maester younger Orwyle whose treatment Viserys effective Mellos 's leechings .,Who is Mellos?,Mellos was a PERSON who In past decade Mellos died old age replaced Grand Maester younger Orwyle whose treatment Viserys effective Mellos 's leechings .
In past decade Mellos died old age replaced Grand Maester younger Orwyle whose treatment Viserys effective Mellos 's leechings .,Where is Grand Maester?,Grand Maester is a GPE that In past decade Mellos died old age replaced Grand Maester younger Orwyle whose treatment Viserys effective Mellos 's leechings .
In past decade Mellos died old age replaced Grand Maester younger Orwyle whose treatment Viserys effective Mellos 's leechings .,Who is Viserys?,Viserys was a PERSON who In past decade Mellos died old age replaced Grand Maester younger Orwyle whose treatment Viserys effective Mellos 's leechings .
In past decade Mellos died old age replaced Grand Maester younger Orwyle whose treatment Viserys effective Mellos 's leechings .,Who is Mellos?,Mellos was a PERSON who In past decade Mellos died old age replaced Grand Maester younger Orwyle whose treatment Viserys effective Mellos 's leechings .
Jasper Wylde also appointed new Master Laws fill spot vacated Lyonel Strong became Hand King .,Who is Jasper Wylde?,Jasper Wylde was a PERSON who Jasper Wylde also appointed new Master Laws fill spot vacated Lyonel Strong became Hand King .
Jasper Wylde also appointed new Master Laws fill spot vacated Lyonel Strong became Hand King .,Who is Lyonel Strong?,Lyonel Strong was a PERSON who Jasper Wylde also appointed new Master Laws fill spot vacated Lyonel Strong became Hand King .
Jasper Wylde also appointed new Master Laws fill spot vacated Lyonel Strong became Hand King .,Who is Hand King?,Hand King was a PERSON who Jasper Wylde also appointed new Master Laws fill spot vacated Lyonel Strong became Hand King .
Lyman Beesbury still Master Coin though grown somewhat slow old age .,Who is Lyman Beesbury?,Lyman Beesbury was a PERSON who Lyman Beesbury still Master Coin though grown somewhat slow old age .
Lyman Beesbury still Master Coin though grown somewhat slow old age .,What is Master Coin?,Master Coin is a ORG that Lyman Beesbury still Master Coin though grown somewhat slow old age .
Rhaenyra Alicent disagree every issue : Rhaenyra hands-on interventionist approach rule Alicent diplomatic wants delegate issues regional rulers worried repercussions .,Who is Rhaenyra Alicent?,Rhaenyra Alicent was a PERSON who Rhaenyra Alicent disagree every issue : Rhaenyra hands-on interventionist approach rule Alicent diplomatic wants delegate issues regional rulers worried repercussions .
Rhaenyra Alicent disagree every issue : Rhaenyra hands-on interventionist approach rule Alicent diplomatic wants delegate issues regional rulers worried repercussions .,Who is Alicent?,Alicent was a PERSON who Rhaenyra Alicent disagree every issue : Rhaenyra hands-on interventionist approach rule Alicent diplomatic wants delegate issues regional rulers worried repercussions .
House Blackwood House Bracken yet another border dispute ancient feud .,What is House?,House is a ORG that House Blackwood House Bracken yet another border dispute ancient feud .
House Blackwood House Bracken yet another border dispute ancient feud .,What is Blackwood House?,Blackwood House is a ORG that House Blackwood House Bracken yet another border dispute ancient feud .
House Blackwood House Bracken yet another border dispute ancient feud .,Who is Bracken?,Bracken was a PERSON who House Blackwood House Bracken yet another border dispute ancient feud .
Alicent wants delegate ruling House Tully told Lord Grover Tully grown bedridden old age .,Who is Alicent?,Alicent was a PERSON who Alicent wants delegate ruling House Tully told Lord Grover Tully grown bedridden old age .
Alicent wants delegate ruling House Tully told Lord Grover Tully grown bedridden old age .,What is House?,House is a ORG that Alicent wants delegate ruling House Tully told Lord Grover Tully grown bedridden old age .
Alicent wants delegate ruling House Tully told Lord Grover Tully grown bedridden old age .,Who is Tully?,Tully was a PERSON who Alicent wants delegate ruling House Tully told Lord Grover Tully grown bedridden old age .
Alicent wants delegate ruling House Tully told Lord Grover Tully grown bedridden old age .,Who is Grover Tully?,Grover Tully was a PERSON who Alicent wants delegate ruling House Tully told Lord Grover Tully grown bedridden old age .
Alicent says wait Grover 's son deal Rhaenyra argues Blackwoods Brackens use excuse spill 's blood .,Who is Alicent?,Alicent was a PERSON who Alicent says wait Grover 's son deal Rhaenyra argues Blackwoods Brackens use excuse spill 's blood .
Alicent says wait Grover 's son deal Rhaenyra argues Blackwoods Brackens use excuse spill 's blood .,Who is Grover?,Grover was a PERSON who Alicent says wait Grover 's son deal Rhaenyra argues Blackwoods Brackens use excuse spill 's blood .
They move renewed conflict Stepstones Triarchy allied independent Dorne .,Where is Stepstones Triarchy?,Stepstones Triarchy is a GPE that They move renewed conflict Stepstones Triarchy allied independent Dorne .
They move renewed conflict Stepstones Triarchy allied independent Dorne .,Who is Dorne?,Dorne was a PERSON who They move renewed conflict Stepstones Triarchy allied independent Dorne .
Viserys bitterly says 'd hoped ongoing negotiations House Martell keep region would succeed shows gets ever trusting Martell .,Who is Viserys?,Viserys was a PERSON who Viserys bitterly says 'd hoped ongoing negotiations House Martell keep region would succeed shows gets ever trusting Martell .
Viserys bitterly says 'd hoped ongoing negotiations House Martell keep region would succeed shows gets ever trusting Martell .,What is House Martell?,House Martell is a ORG that Viserys bitterly says 'd hoped ongoing negotiations House Martell keep region would succeed shows gets ever trusting Martell .
Viserys bitterly says 'd hoped ongoing negotiations House Martell keep region would succeed shows gets ever trusting Martell .,What is Martell?,Martell is a ORG that Viserys bitterly says 'd hoped ongoing negotiations House Martell keep region would succeed shows gets ever trusting Martell .
Jasper Wylde quips Daemon hailed `` King Narrow Sea '' winning single battle Alicent points abandoned islands ten years ago .,Who is Jasper Wylde?,Jasper Wylde was a PERSON who Jasper Wylde quips Daemon hailed `` King Narrow Sea '' winning single battle Alicent points abandoned islands ten years ago .
Jasper Wylde quips Daemon hailed `` King Narrow Sea '' winning single battle Alicent points abandoned islands ten years ago .,Who is Daemon?,Daemon was a PERSON who Jasper Wylde quips Daemon hailed `` King Narrow Sea '' winning single battle Alicent points abandoned islands ten years ago .
Jasper Wylde quips Daemon hailed `` King Narrow Sea '' winning single battle Alicent points abandoned islands ten years ago .,Who is Alicent?,Alicent was a PERSON who Jasper Wylde quips Daemon hailed `` King Narrow Sea '' winning single battle Alicent points abandoned islands ten years ago .
Jasper Wylde quips Daemon hailed `` King Narrow Sea '' winning single battle Alicent points abandoned islands ten years ago .,When did ten years ago happen?,ten years ago was a DATE that Jasper Wylde quips Daemon hailed `` King Narrow Sea '' winning single battle Alicent points abandoned islands ten years ago .
Rhaenyra interjects abandoned Stepstones angrily questions crown n't fortify garrison isles control vital sea lanes going .,Who is Stepstones?,Stepstones was a PERSON who Rhaenyra interjects abandoned Stepstones angrily questions crown n't fortify garrison isles control vital sea lanes going .
Alicent responds could n't afford enjoyed era prosperity funds infinite .,Who is Alicent?,Alicent was a PERSON who Alicent responds could n't afford enjoyed era prosperity funds infinite .
Beesbury agrees cost great Rhaenyra declares war would cost common people even more.With new business finished day council rises leave Rhaenyra asks stay another issue propose .,What is Beesbury?,Beesbury is a ORG that Beesbury agrees cost great Rhaenyra declares war would cost common people even more.
Beesbury agrees cost great Rhaenyra declares war would cost common people even more.With new business finished day council rises leave Rhaenyra asks stay another issue propose .,What is Rhaenyra?,Rhaenyra is a ORG that With new business finished day council rises leave Rhaenyra asks stay another issue propose .
Rhaenyra politely says aware recent tension family Alicent 's part royal house friends .,Who is Alicent?,Alicent was a PERSON who Rhaenyra politely says aware recent tension family Alicent 's part royal house friends .
As peace offering proposes betrothal eldest son heir Jace Alicent 's daughter Helaena .,Who is Jace Alicent 's?,Jace Alicent 's was a PERSON who As peace offering proposes betrothal eldest son heir Jace Alicent 's daughter Helaena .
As peace offering proposes betrothal eldest son heir Jace Alicent 's daughter Helaena .,Who is Helaena?,Helaena was a PERSON who As peace offering proposes betrothal eldest son heir Jace Alicent 's daughter Helaena .
Additionally dragon Syrax produces new clutch eggs gift one Aemond .,What is Syrax?,Syrax is a ORG that Additionally dragon Syrax produces new clutch eggs gift one Aemond .
