context,questions,answers
He moves behind Lord Lyman Beesbury protests accession Prince Aegon throne accidentally kills attempt seat puncturing skull council totem .,Where is Aegon?,Aegon is a GPE that He moves behind Lord Lyman Beesbury protests accession Prince Aegon throne accidentally kills attempt seat puncturing skull council totem .
Ser Harrold orders Criston drop sword cloak Criston draws sword saying suffer insults queen .,What is Ser Harrold?,Ser Harrold is a ORG that Ser Harrold orders Criston drop sword cloak Criston draws sword saying suffer insults queen .
Alicent orders sheath sword saying insult done .,Who is Alicent?,Alicent was a PERSON who Alicent orders sheath sword saying insult done .
Shortly afterwards Harrold resigns post ordered go Dragonstone murder Rhaenyra 's family smug satisfaction Criston.Later day Criston secretly ordered Alicent go King 's Landing find Aegon bring .,Who is Harrold?,Harrold was a PERSON who Shortly afterwards Harrold resigns post ordered go Dragonstone murder Rhaenyra 's family smug satisfaction Criston.
Shortly afterwards Harrold resigns post ordered go Dragonstone murder Rhaenyra 's family smug satisfaction Criston.Later day Criston secretly ordered Alicent go King 's Landing find Aegon bring .,What is Dragonstone?,Dragonstone is a ORG that Shortly afterwards Harrold resigns post ordered go Dragonstone murder Rhaenyra 's family smug satisfaction Criston.
Shortly afterwards Harrold resigns post ordered go Dragonstone murder Rhaenyra 's family smug satisfaction Criston.Later day Criston secretly ordered Alicent go King 's Landing find Aegon bring .,What is Rhaenyra?,Rhaenyra is a ORG that Shortly afterwards Harrold resigns post ordered go Dragonstone murder Rhaenyra 's family smug satisfaction Criston.
Shortly afterwards Harrold resigns post ordered go Dragonstone murder Rhaenyra 's family smug satisfaction Criston.Later day Criston secretly ordered Alicent go King 's Landing find Aegon bring .,What is Criston?,Criston is a ORG that Shortly afterwards Harrold resigns post ordered go Dragonstone murder Rhaenyra 's family smug satisfaction Criston.
Shortly afterwards Harrold resigns post ordered go Dragonstone murder Rhaenyra 's family smug satisfaction Criston.Later day Criston secretly ordered Alicent go King 's Landing find Aegon bring .,Who is Alicent?,Alicent was a PERSON who Later day Criston secretly ordered Alicent go King 's Landing find Aegon bring .
Shortly afterwards Harrold resigns post ordered go Dragonstone murder Rhaenyra 's family smug satisfaction Criston.Later day Criston secretly ordered Alicent go King 's Landing find Aegon bring .,Where is Aegon?,Aegon is a GPE that Later day Criston secretly ordered Alicent go King 's Landing find Aegon bring .
Criston takes Aemond .,What is Aemond?,Aemond is a ORG that Criston takes Aemond .
They find Street Silk Aemond knows Aegon frequents .,What is the Street Silk Aemond?,The Street Silk Aemond is a FAC that They find Street Silk Aemond knows Aegon frequents .
They find Street Silk Aemond knows Aegon frequents .,Where is Aegon?,Aegon is a GPE that They find Street Silk Aemond knows Aegon frequents .
Afterwards Aemond vents king due putting effort duty Criston relates saying also toil others freely given.The two happen pick trail Arryk Erryk Cargyll secretly sent Otto Hightower purpose .,Who is Arryk Erryk Cargyll?,Arryk Erryk Cargyll was a PERSON who The two happen pick trail Arryk Erryk Cargyll secretly sent Otto Hightower purpose .
Afterwards Aemond vents king due putting effort duty Criston relates saying also toil others freely given.The two happen pick trail Arryk Erryk Cargyll secretly sent Otto Hightower purpose .,Who is Otto Hightower?,Otto Hightower was a PERSON who The two happen pick trail Arryk Erryk Cargyll secretly sent Otto Hightower purpose .
They follow two Grand Sept find Aegon asleep underneath shrine table .,Where is Aegon?,Aegon is a GPE that They follow two Grand Sept find Aegon asleep underneath shrine table .
Criston stops Arryk leaving Aegon two fight Aemond grabs Aegon .,What is Arryk?,Arryk is a ORG that Criston stops Arryk leaving Aegon two fight Aemond grabs Aegon .
Criston stops Arryk leaving Aegon two fight Aemond grabs Aegon .,Where is Aegon?,Aegon is a GPE that Criston stops Arryk leaving Aegon two fight Aemond grabs Aegon .
Criston stops Arryk leaving Aegon two fight Aemond grabs Aegon .,What is Aemond?,Aemond is a ORG that Criston stops Arryk leaving Aegon two fight Aemond grabs Aegon .
Criston stops Arryk leaving Aegon two fight Aemond grabs Aegon .,Where is Aegon?,Aegon is a GPE that Criston stops Arryk leaving Aegon two fight Aemond grabs Aegon .
Criston defeats Arryk tells Aegon `` queen awaits .,What is Criston?,Criston is a ORG that Criston defeats Arryk tells Aegon `` queen awaits .
Criston defeats Arryk tells Aegon `` queen awaits .,Who is Arryk?,Arryk was a PERSON who Criston defeats Arryk tells Aegon `` queen awaits .
Criston defeats Arryk tells Aegon `` queen awaits .,Where is Aegon?,Aegon is a GPE that Criston defeats Arryk tells Aegon `` queen awaits .
`` Before Aegon 's coronation Criston appointed Lord Commander Kingsguard Alicent loyalty.In Dragonpit Criston crowns Aegon Conqueror 's crown hails true heir Iron Throne .,Where is Aegon?,Aegon is a GPE that `` Before Aegon 's coronation Criston appointed Lord Commander Kingsguard Alicent loyalty.
`` Before Aegon 's coronation Criston appointed Lord Commander Kingsguard Alicent loyalty.In Dragonpit Criston crowns Aegon Conqueror 's crown hails true heir Iron Throne .,Who is Kingsguard Alicent?,Kingsguard Alicent was a PERSON who `` Before Aegon 's coronation Criston appointed Lord Commander Kingsguard Alicent loyalty.
`` Before Aegon 's coronation Criston appointed Lord Commander Kingsguard Alicent loyalty.In Dragonpit Criston crowns Aegon Conqueror 's crown hails true heir Iron Throne .,Who is Dragonpit Criston?,Dragonpit Criston was a PERSON who In Dragonpit Criston crowns Aegon Conqueror 's crown hails true heir Iron Throne .
`` Before Aegon 's coronation Criston appointed Lord Commander Kingsguard Alicent loyalty.In Dragonpit Criston crowns Aegon Conqueror 's crown hails true heir Iron Throne .,Who is Aegon Conqueror 's?,Aegon Conqueror 's was a PERSON who In Dragonpit Criston crowns Aegon Conqueror 's crown hails true heir Iron Throne .
`` Before Aegon 's coronation Criston appointed Lord Commander Kingsguard Alicent loyalty.In Dragonpit Criston crowns Aegon Conqueror 's crown hails true heir Iron Throne .,What is Iron Throne?,Iron Throne is a ORG that In Dragonpit Criston crowns Aegon Conqueror 's crown hails true heir Iron Throne .
The coronation interrupted Rhaenys Targaryen bursts floor dragon Meleys .,What is Meleys?,Meleys is a ORG that The coronation interrupted Rhaenys Targaryen bursts floor dragon Meleys .
Alicent orders Criston take Queen Helaena safety Meleys roars Rhaenys fly away warn Rhaenyra .,Who is Alicent?,Alicent was a PERSON who Alicent orders Criston take Queen Helaena safety Meleys roars Rhaenys fly away warn Rhaenyra .
Alicent orders Criston take Queen Helaena safety Meleys roars Rhaenys fly away warn Rhaenyra .,Who is Criston?,Criston was a PERSON who Alicent orders Criston take Queen Helaena safety Meleys roars Rhaenys fly away warn Rhaenyra .
Alicent orders Criston take Queen Helaena safety Meleys roars Rhaenys fly away warn Rhaenyra .,What is Meleys?,Meleys is a ORG that Alicent orders Criston take Queen Helaena safety Meleys roars Rhaenys fly away warn Rhaenyra .
