context,questions,answers
Otto Hightower restored Hand King offers token condolences Daemon passes glares back says leech 's hunger never satisfied .,Who is Daemon?,Daemon was a PERSON who Otto Hightower restored Hand King offers token condolences Daemon passes glares back says leech 's hunger never satisfied .
Throughout Rhaenyra eyes uncle Daemon across courtyard infatuated abruptly left ten years ago .,Who is Daemon?,Daemon was a PERSON who Throughout Rhaenyra eyes uncle Daemon across courtyard infatuated abruptly left ten years ago .
Throughout Rhaenyra eyes uncle Daemon across courtyard infatuated abruptly left ten years ago .,When did ten years ago happen?,ten years ago was a DATE that Throughout Rhaenyra eyes uncle Daemon across courtyard infatuated abruptly left ten years ago .
Viserys exhausted Laena 's death childbirth clearly reminds first wife Aemma Arryn 's similar death years .,Who is Viserys?,Viserys was a PERSON who Viserys exhausted Laena 's death childbirth clearly reminds first wife Aemma Arryn 's similar death years .
Viserys exhausted Laena 's death childbirth clearly reminds first wife Aemma Arryn 's similar death years .,Who is Laena?,Laena was a PERSON who Viserys exhausted Laena 's death childbirth clearly reminds first wife Aemma Arryn 's similar death years .
Viserys exhausted Laena 's death childbirth clearly reminds first wife Aemma Arryn 's similar death years .,Who is Aemma Arryn 's?,Aemma Arryn 's was a PERSON who Viserys exhausted Laena 's death childbirth clearly reminds first wife Aemma Arryn 's similar death years .
Viserys exhausted Laena 's death childbirth clearly reminds first wife Aemma Arryn 's similar death years .,When did years happen?,years was a DATE that Viserys exhausted Laena 's death childbirth clearly reminds first wife Aemma Arryn 's similar death years .
With mind accidentally says Alicent `` I 'm going bed Aemma '' though Ser Harrold Westerling gently corrects asking `` Shall I see Queen Alicent Your Grace ? '',Who is Alicent ``?,Alicent `` was a PERSON who With mind accidentally says Alicent `` I 'm going bed Aemma ''
With mind accidentally says Alicent `` I 'm going bed Aemma '' though Ser Harrold Westerling gently corrects asking `` Shall I see Queen Alicent Your Grace ? '',What is Ser Harrold Westerling?,Ser Harrold Westerling is a ORG that though Ser Harrold Westerling gently corrects asking `` Shall I see Queen Alicent Your Grace ? ''
With mind accidentally says Alicent `` I 'm going bed Aemma '' though Ser Harrold Westerling gently corrects asking `` Shall I see Queen Alicent Your Grace ? '',Who is Queen Alicent Your?,Queen Alicent Your was a PERSON who though Ser Harrold Westerling gently corrects asking `` Shall I see Queen Alicent Your Grace ? ''
With mind accidentally says Alicent `` I 'm going bed Aemma '' though Ser Harrold Westerling gently corrects asking `` Shall I see Queen Alicent Your Grace ? '',Who is Grace?,Grace was a PERSON who though Ser Harrold Westerling gently corrects asking `` Shall I see Queen Alicent Your Grace ? ''
Gathering children leave Aegon passed drunk stairway wine drinking grandfather Otto wakes stiff kick drags feet .,Where is Aegon?,Aegon is a GPE that Gathering children leave Aegon passed drunk stairway wine drinking grandfather Otto wakes stiff kick drags feet .
Gathering children leave Aegon passed drunk stairway wine drinking grandfather Otto wakes stiff kick drags feet .,Who is Otto?,Otto was a PERSON who Gathering children leave Aegon passed drunk stairway wine drinking grandfather Otto wakes stiff kick drags feet .
Alone front fireplace night Corlys Rhaenys tense discussion .,Who is Corlys?,Corlys was a PERSON who Alone front fireplace night Corlys Rhaenys tense discussion .
Rhaenys complains Laena wanted return Westeros family Daemon opposed wonders maesters attended Laena 's childbirth might survived .,What is Laena?,Laena is a ORG that Rhaenys complains Laena wanted return Westeros family Daemon opposed wonders maesters attended Laena 's childbirth might survived .
Rhaenys complains Laena wanted return Westeros family Daemon opposed wonders maesters attended Laena 's childbirth might survived .,Where is Westeros?,Westeros is a GPE that Rhaenys complains Laena wanted return Westeros family Daemon opposed wonders maesters attended Laena 's childbirth might survived .
Rhaenys complains Laena wanted return Westeros family Daemon opposed wonders maesters attended Laena 's childbirth might survived .,What is Daemon?,Daemon is a ORG that Rhaenys complains Laena wanted return Westeros family Daemon opposed wonders maesters attended Laena 's childbirth might survived .
Rhaenys complains Laena wanted return Westeros family Daemon opposed wonders maesters attended Laena 's childbirth might survived .,What is Laena?,Laena is a ORG that Rhaenys complains Laena wanted return Westeros family Daemon opposed wonders maesters attended Laena 's childbirth might survived .
Corlys assures surgeons Pentos well trained Driftmark lay blame act gods .,Who is Corlys?,Corlys was a PERSON who Corlys assures surgeons Pentos well trained Driftmark lay blame act gods .
Corlys assures surgeons Pentos well trained Driftmark lay blame act gods .,What is Pentos?,Pentos is a ORG that Corlys assures surgeons Pentos well trained Driftmark lay blame act gods .
Corlys assures surgeons Pentos well trained Driftmark lay blame act gods .,What is Driftmark?,Driftmark is a ORG that Corlys assures surgeons Pentos well trained Driftmark lay blame act gods .
Rhaenys says wonders gods punishing pride calls Corlys attempts put Velaryon Iron Throne .,Who is Corlys?,Corlys was a PERSON who Rhaenys says wonders gods punishing pride calls Corlys attempts put Velaryon Iron Throne .
Rhaenys says wonders gods punishing pride calls Corlys attempts put Velaryon Iron Throne .,What is Velaryon Iron Throne?,Velaryon Iron Throne is a ORG that Rhaenys says wonders gods punishing pride calls Corlys attempts put Velaryon Iron Throne .
Corlys says loyal husband wants restore taken Rhaenys Great Council 101 AC sharply observes n't rights ambition wanted fulfill .,Who is Corlys?,Corlys was a PERSON who Corlys says loyal husband wants restore taken Rhaenys Great Council 101 AC sharply observes n't rights ambition wanted fulfill .
Not denying reflective Corlys stares fireplace gravely ponders brief mortal life pursuit legacy .,Who is Corlys?,Corlys was a PERSON who Not denying reflective Corlys stares fireplace gravely ponders brief mortal life pursuit legacy .
Rhaenys comes point : wants rule Driftmark pass Laena 's elder daughter Baela instead Luke .,What is Driftmark?,Driftmark is a ORG that Rhaenys comes point : wants rule Driftmark pass Laena 's elder daughter Baela instead Luke .
Rhaenys comes point : wants rule Driftmark pass Laena 's elder daughter Baela instead Luke .,What is Laena?,Laena is a ORG that Rhaenys comes point : wants rule Driftmark pass Laena 's elder daughter Baela instead Luke .
Rhaenys comes point : wants rule Driftmark pass Laena 's elder daughter Baela instead Luke .,Who is Baela?,Baela was a PERSON who Rhaenys comes point : wants rule Driftmark pass Laena 's elder daughter Baela instead Luke .
Rhaenys comes point : wants rule Driftmark pass Laena 's elder daughter Baela instead Luke .,Who is Luke?,Luke was a PERSON who Rhaenys comes point : wants rule Driftmark pass Laena 's elder daughter Baela instead Luke .
Here private tells Corlys drop pretense : know Laenor n't real father Rhaenyra 's sons Velaryon blood .,Who is Corlys?,Corlys was a PERSON who Here private tells Corlys drop pretense : know Laenor n't real father Rhaenyra 's sons Velaryon blood .
Here private tells Corlys drop pretense : know Laenor n't real father Rhaenyra 's sons Velaryon blood .,Who is Laenor?,Laenor was a PERSON who Here private tells Corlys drop pretense : know Laenor n't real father Rhaenyra 's sons Velaryon blood .
Here private tells Corlys drop pretense : know Laenor n't real father Rhaenyra 's sons Velaryon blood .,Who is Rhaenyra?,Rhaenyra was a PERSON who Here private tells Corlys drop pretense : know Laenor n't real father Rhaenyra 's sons Velaryon blood .
Here private tells Corlys drop pretense : know Laenor n't real father Rhaenyra 's sons Velaryon blood .,Who is Velaryon?,Velaryon was a PERSON who Here private tells Corlys drop pretense : know Laenor n't real father Rhaenyra 's sons Velaryon blood .
She n't care Iron Throne even open Jace inheriting someday ( would still mother Rhaenyra ) wants declare Baela heir Driftmark instead Luke royal court still gathered castle .,What is Iron Throne?,Iron Throne is a ORG that She n't care Iron Throne even open Jace inheriting someday ( would still mother Rhaenyra ) wants declare Baela heir Driftmark instead Luke royal court still gathered castle .
She n't care Iron Throne even open Jace inheriting someday ( would still mother Rhaenyra ) wants declare Baela heir Driftmark instead Luke royal court still gathered castle .,Who is Jace?,Jace was a PERSON who She n't care Iron Throne even open Jace inheriting someday ( would still mother Rhaenyra ) wants declare Baela heir Driftmark instead Luke royal court still gathered castle .
She n't care Iron Throne even open Jace inheriting someday ( would still mother Rhaenyra ) wants declare Baela heir Driftmark instead Luke royal court still gathered castle .,Who is Baela?,Baela was a PERSON who She n't care Iron Throne even open Jace inheriting someday ( would still mother Rhaenyra ) wants declare Baela heir Driftmark instead Luke royal court still gathered castle .
She n't care Iron Throne even open Jace inheriting someday ( would still mother Rhaenyra ) wants declare Baela heir Driftmark instead Luke royal court still gathered castle .,Who is Driftmark?,Driftmark was a PERSON who She n't care Iron Throne even open Jace inheriting someday ( would still mother Rhaenyra ) wants declare Baela heir Driftmark instead Luke royal court still gathered castle .
She n't care Iron Throne even open Jace inheriting someday ( would still mother Rhaenyra ) wants declare Baela heir Driftmark instead Luke royal court still gathered castle .,Who is Luke?,Luke was a PERSON who She n't care Iron Throne even open Jace inheriting someday ( would still mother Rhaenyra ) wants declare Baela heir Driftmark instead Luke royal court still gathered castle .
Corlys says ca n't bring put darker shadow innocent boys already disinheriting Luke Baela would immediately cast doubt Jace 's inheritance Iron Throne .,Who is Corlys?,Corlys was a PERSON who Corlys says ca n't bring put darker shadow innocent boys already disinheriting Luke Baela would immediately cast doubt Jace 's inheritance Iron Throne .
Corlys says ca n't bring put darker shadow innocent boys already disinheriting Luke Baela would immediately cast doubt Jace 's inheritance Iron Throne .,Who is Luke Baela?,Luke Baela was a PERSON who Corlys says ca n't bring put darker shadow innocent boys already disinheriting Luke Baela would immediately cast doubt Jace 's inheritance Iron Throne .
Corlys says ca n't bring put darker shadow innocent boys already disinheriting Luke Baela would immediately cast doubt Jace 's inheritance Iron Throne .,Who is Jace?,Jace was a PERSON who Corlys says ca n't bring put darker shadow innocent boys already disinheriting Luke Baela would immediately cast doubt Jace 's inheritance Iron Throne .
Corlys says ca n't bring put darker shadow innocent boys already disinheriting Luke Baela would immediately cast doubt Jace 's inheritance Iron Throne .,What is Iron Throne?,Iron Throne is a ORG that Corlys says ca n't bring put darker shadow innocent boys already disinheriting Luke Baela would immediately cast doubt Jace 's inheritance Iron Throne .
Rhaenys says Laena 's daughters legacy must honor Corlys says history remember blood : remembers names.Outside castle Rhaenyra Daemon take moonlit walk along beach talking recent mutual losses tension apart decade .,Who is Laena?,Laena was a PERSON who Rhaenys says Laena 's daughters legacy must honor Corlys says history remember blood : remembers names.
Rhaenys says Laena 's daughters legacy must honor Corlys says history remember blood : remembers names.Outside castle Rhaenyra Daemon take moonlit walk along beach talking recent mutual losses tension apart decade .,Who is Corlys?,Corlys was a PERSON who Rhaenys says Laena 's daughters legacy must honor Corlys says history remember blood : remembers names.
Rhaenyra worries Laenor bereaved useless : knew marriage farce least put effort maintaining appearances .,Who is Laenor?,Laenor was a PERSON who Rhaenyra worries Laenor bereaved useless : knew marriage farce least put effort maintaining appearances .
Rhaenyra explains Laenor actually try conceive children several times avail thus three sons ( convinced ) Harwin 's .,What is Rhaenyra?,Rhaenyra is a ORG that Rhaenyra explains Laenor actually try conceive children several times avail thus three sons ( convinced ) Harwin 's .
Rhaenyra explains Laenor actually try conceive children several times avail thus three sons ( convinced ) Harwin 's .,Who is Laenor?,Laenor was a PERSON who Rhaenyra explains Laenor actually try conceive children several times avail thus three sons ( convinced ) Harwin 's .
Rhaenyra explains Laenor actually try conceive children several times avail thus three sons ( convinced ) Harwin 's .,Who is Harwin?,Harwin was a PERSON who Rhaenyra explains Laenor actually try conceive children several times avail thus three sons ( convinced ) Harwin 's .
Rhaenyra worries forbidden Harwin returning Riverlands believes curse said Harrenhal since Targaryen Conquest .,Who is Harwin?,Harwin was a PERSON who Rhaenyra worries forbidden Harwin returning Riverlands believes curse said Harrenhal since Targaryen Conquest .
Rhaenyra worries forbidden Harwin returning Riverlands believes curse said Harrenhal since Targaryen Conquest .,Where is Riverlands?,Riverlands is a GPE that Rhaenyra worries forbidden Harwin returning Riverlands believes curse said Harrenhal since Targaryen Conquest .
Rhaenyra worries forbidden Harwin returning Riverlands believes curse said Harrenhal since Targaryen Conquest .,Who is Harrenhal?,Harrenhal was a PERSON who Rhaenyra worries forbidden Harwin returning Riverlands believes curse said Harrenhal since Targaryen Conquest .
Daemon scoffs alleged curse superstition Otto Alicent would gladly exploit though Rhaenyra says n't think Alicent capable cold-blooded murder ( indeed actually n't order Harwin 's death ) .,What is Daemon?,Daemon is a ORG that Daemon scoffs alleged curse superstition Otto Alicent would gladly exploit though Rhaenyra says n't think Alicent capable cold-blooded murder ( indeed actually n't order Harwin 's death ) .
Daemon scoffs alleged curse superstition Otto Alicent would gladly exploit though Rhaenyra says n't think Alicent capable cold-blooded murder ( indeed actually n't order Harwin 's death ) .,Who is Otto Alicent?,Otto Alicent was a PERSON who Daemon scoffs alleged curse superstition Otto Alicent would gladly exploit though Rhaenyra says n't think Alicent capable cold-blooded murder ( indeed actually n't order Harwin 's death ) .
Daemon scoffs alleged curse superstition Otto Alicent would gladly exploit though Rhaenyra says n't think Alicent capable cold-blooded murder ( indeed actually n't order Harwin 's death ) .,What is Rhaenyra?,Rhaenyra is a ORG that Daemon scoffs alleged curse superstition Otto Alicent would gladly exploit though Rhaenyra says n't think Alicent capable cold-blooded murder ( indeed actually n't order Harwin 's death ) .
Daemon scoffs alleged curse superstition Otto Alicent would gladly exploit though Rhaenyra says n't think Alicent capable cold-blooded murder ( indeed actually n't order Harwin 's death ) .,Who is Alicent?,Alicent was a PERSON who Daemon scoffs alleged curse superstition Otto Alicent would gladly exploit though Rhaenyra says n't think Alicent capable cold-blooded murder ( indeed actually n't order Harwin 's death ) .
Daemon scoffs alleged curse superstition Otto Alicent would gladly exploit though Rhaenyra says n't think Alicent capable cold-blooded murder ( indeed actually n't order Harwin 's death ) .,Who is Harwin?,Harwin was a PERSON who Daemon scoffs alleged curse superstition Otto Alicent would gladly exploit though Rhaenyra says n't think Alicent capable cold-blooded murder ( indeed actually n't order Harwin 's death ) .
Rhaenyra moves accuse Daemon abandoning ten years leaving child needed .,What is Daemon?,Daemon is a ORG that Rhaenyra moves accuse Daemon abandoning ten years leaving child needed .
Rhaenyra moves accuse Daemon abandoning ten years leaving child needed .,When did ten years happen?,ten years was a DATE that Rhaenyra moves accuse Daemon abandoning ten years leaving child needed .
Daemon says left child : sparing dangers around .,What is Daemon?,Daemon is a ORG that Daemon says left child : sparing dangers around .
She asks Daemon really loved Laena pained says happy enough Rhaenyra says great achievement world .,Who is Daemon?,Daemon was a PERSON who She asks Daemon really loved Laena pained says happy enough Rhaenyra says great achievement world .
She asks Daemon really loved Laena pained says happy enough Rhaenyra says great achievement world .,What is Laena?,Laena is a ORG that She asks Daemon really loved Laena pained says happy enough Rhaenyra says great achievement world .
She says sorry loss tells n't least allowed publicly mourn Laena way ca n't publicly mourn Harwin .,What is Laena?,Laena is a ORG that She says sorry loss tells n't least allowed publicly mourn Laena way ca n't publicly mourn Harwin .
She says sorry loss tells n't least allowed publicly mourn Laena way ca n't publicly mourn Harwin .,Who is Harwin?,Harwin was a PERSON who She says sorry loss tells n't least allowed publicly mourn Laena way ca n't publicly mourn Harwin .
Consoling shared grief Rhaenyra pulls Daemon closer says n't child anymore begins kiss .,What is Daemon?,Daemon is a ORG that Consoling shared grief Rhaenyra pulls Daemon closer says n't child anymore begins kiss .
On different part beach young Aemond Targaryen snuck castle found Laena 's dragon Vhagar asleep dunes .,Who is Laena?,Laena was a PERSON who On different part beach young Aemond Targaryen snuck castle found Laena 's dragon Vhagar asleep dunes .
On different part beach young Aemond Targaryen snuck castle found Laena 's dragon Vhagar asleep dunes .,Who is Vhagar?,Vhagar was a PERSON who On different part beach young Aemond Targaryen snuck castle found Laena 's dragon Vhagar asleep dunes .
Nearly size sand dune Vhagar oldest largest living dragon twice size even Caraxes last original three dragons Targaryen Conquest .,What is Vhagar?,Vhagar is a ORG that Nearly size sand dune Vhagar oldest largest living dragon twice size even Caraxes last original three dragons Targaryen Conquest .
Nearly size sand dune Vhagar oldest largest living dragon twice size even Caraxes last original three dragons Targaryen Conquest .,What is Caraxes?,Caraxes is a ORG that Nearly size sand dune Vhagar oldest largest living dragon twice size even Caraxes last original three dragons Targaryen Conquest .
Aemond approaches cautiously puts hand rope netting leading saddle .,What is Aemond?,Aemond is a ORG that Aemond approaches cautiously puts hand rope netting leading saddle .
Vhagar awakens senses prince Targaryen blood backs .,Who is Vhagar?,Vhagar was a PERSON who Vhagar awakens senses prince Targaryen blood backs .
Aemond puts hand rope starts actually try mount Vhagar however growls starts building fire back throat immolate .,What is Aemond?,Aemond is a ORG that Aemond puts hand rope starts actually try mount Vhagar however growls starts building fire back throat immolate .
Aemond puts hand rope starts actually try mount Vhagar however growls starts building fire back throat immolate .,What is Vhagar?,Vhagar is a ORG that Aemond puts hand rope starts actually try mount Vhagar however growls starts building fire back throat immolate .
Aemond bravely stands ground like firmly giving commands horse shouts verbal commands High Valyrian Vhagar heel obey .,What is Aemond?,Aemond is a ORG that Aemond bravely stands ground like firmly giving commands horse shouts verbal commands High Valyrian Vhagar heel obey .
Aemond bravely stands ground like firmly giving commands horse shouts verbal commands High Valyrian Vhagar heel obey .,What is Vhagar?,Vhagar is a ORG that Aemond bravely stands ground like firmly giving commands horse shouts verbal commands High Valyrian Vhagar heel obey .
Aemond nearly falls saddle several times n't properly secured eventualy manages level master flight taking Vhagar circle around castle landing bonded dragon-rider.Baela Rhaena meanwhile noticed someone `` stole '' Vhagar wake Jace Luke come investigate .,What is Aemond?,Aemond is a ORG that Aemond nearly falls saddle several times n't properly secured eventualy manages level master flight taking Vhagar circle around castle landing bonded dragon-rider.
Aemond nearly falls saddle several times n't properly secured eventualy manages level master flight taking Vhagar circle around castle landing bonded dragon-rider.Baela Rhaena meanwhile noticed someone `` stole '' Vhagar wake Jace Luke come investigate .,What is Vhagar?,Vhagar is a ORG that Aemond nearly falls saddle several times n't properly secured eventualy manages level master flight taking Vhagar circle around castle landing bonded dragon-rider.
Aemond nearly falls saddle several times n't properly secured eventualy manages level master flight taking Vhagar circle around castle landing bonded dragon-rider.Baela Rhaena meanwhile noticed someone `` stole '' Vhagar wake Jace Luke come investigate .,Who is Baela Rhaena?,Baela Rhaena was a PERSON who Baela Rhaena meanwhile noticed someone `` stole '' Vhagar wake Jace Luke come investigate .
Aemond nearly falls saddle several times n't properly secured eventualy manages level master flight taking Vhagar circle around castle landing bonded dragon-rider.Baela Rhaena meanwhile noticed someone `` stole '' Vhagar wake Jace Luke come investigate .,Who is Vhagar?,Vhagar was a PERSON who Baela Rhaena meanwhile noticed someone `` stole '' Vhagar wake Jace Luke come investigate .
Aemond nearly falls saddle several times n't properly secured eventualy manages level master flight taking Vhagar circle around castle landing bonded dragon-rider.Baela Rhaena meanwhile noticed someone `` stole '' Vhagar wake Jace Luke come investigate .,Who is Jace Luke?,Jace Luke was a PERSON who Baela Rhaena meanwhile noticed someone `` stole '' Vhagar wake Jace Luke come investigate .
The four younger children intercept Aemond returning castle tunnel leading beach .,What is Aemond?,Aemond is a ORG that The four younger children intercept Aemond returning castle tunnel leading beach .
The four younger children intercept Aemond returning castle tunnel leading beach .,What is castle tunnel?,castle tunnel is a ORG that The four younger children intercept Aemond returning castle tunnel leading beach .
Rhaena angrily says Vhagar mother 's dragon claim Aemond says wanted claimed already .,What is Rhaena?,Rhaena is a ORG that Rhaena angrily says Vhagar mother 's dragon claim Aemond says wanted claimed already .
Rhaena angrily says Vhagar mother 's dragon claim Aemond says wanted claimed already .,Who is Vhagar?,Vhagar was a PERSON who Rhaena angrily says Vhagar mother 's dragon claim Aemond says wanted claimed already .
Rhaena angrily says Vhagar mother 's dragon claim Aemond says wanted claimed already .,What is Aemond?,Aemond is a ORG that Rhaena angrily says Vhagar mother 's dragon claim Aemond says wanted claimed already .
Now filled boundless confidence mastering dragon largest world Aemond says wants dragon ask Rhaenyra 's sons give pig like gave would suit .,What is Aemond?,Aemond is a ORG that Now filled boundless confidence mastering dragon largest world Aemond says wants dragon ask Rhaenyra 's sons give pig like gave would suit .
Rhaena charges Aemond easily shoves aside causing Baela punch face quickly punches back .,What is Rhaena?,Rhaena is a ORG that Rhaena charges Aemond easily shoves aside causing Baela punch face quickly punches back .
Rhaena charges Aemond easily shoves aside causing Baela punch face quickly punches back .,What is Aemond?,Aemond is a ORG that Rhaena charges Aemond easily shoves aside causing Baela punch face quickly punches back .
Rhaena charges Aemond easily shoves aside causing Baela punch face quickly punches back .,Who is Baela?,Baela was a PERSON who Rhaena charges Aemond easily shoves aside causing Baela punch face quickly punches back .
A brawl breaks children : Aemond punches Luke hard breaks nose children join four manage pin Aemond ground eventually brings larger size bear breaks free .,Who is Luke?,Luke was a PERSON who A brawl breaks children : Aemond punches Luke hard breaks nose children join four manage pin Aemond ground eventually brings larger size bear breaks free .
A brawl breaks children : Aemond punches Luke hard breaks nose children join four manage pin Aemond ground eventually brings larger size bear breaks free .,What is Aemond?,Aemond is a ORG that A brawl breaks children : Aemond punches Luke hard breaks nose children join four manage pin Aemond ground eventually brings larger size bear breaks free .
Bloodied stands grabs Luke throat one hand holding large rock strike declares feed dragon `` bastards '' die flames like father .,Who is Bloodied?,Bloodied was a PERSON who Bloodied stands grabs Luke throat one hand holding large rock strike declares feed dragon `` bastards '' die flames like father .
Bloodied stands grabs Luke throat one hand holding large rock strike declares feed dragon `` bastards '' die flames like father .,Who is Luke?,Luke was a PERSON who Bloodied stands grabs Luke throat one hand holding large rock strike declares feed dragon `` bastards '' die flames like father .
Luke n't understand saying father still alive Aemond turns Jace remarks n't know addresses `` Lord Strong '' .,Who is Luke?,Luke was a PERSON who Luke n't understand saying father still alive Aemond turns Jace remarks n't know addresses `` Lord Strong '' .
Luke n't understand saying father still alive Aemond turns Jace remarks n't know addresses `` Lord Strong '' .,What is Aemond?,Aemond is a ORG that Luke n't understand saying father still alive Aemond turns Jace remarks n't know addresses `` Lord Strong '' .
Luke n't understand saying father still alive Aemond turns Jace remarks n't know addresses `` Lord Strong '' .,Who is Jace?,Jace was a PERSON who Luke n't understand saying father still alive Aemond turns Jace remarks n't know addresses `` Lord Strong '' .
Jace old enough understand insulted draws knife brought .,Who is Jace?,Jace was a PERSON who Jace old enough understand insulted draws knife brought .
He charges Aemond manages knock blade hand Jace ground .,What is Aemond?,Aemond is a ORG that He charges Aemond manages knock blade hand Jace ground .
He charges Aemond manages knock blade hand Jace ground .,Who is Jace?,Jace was a PERSON who He charges Aemond manages knock blade hand Jace ground .
Turning attention older boy advancing rock hand n't notice Luke circling around recover discarded knife .,Who is Luke?,Luke was a PERSON who Turning attention older boy advancing rock hand n't notice Luke circling around recover discarded knife .
Just Aemond bash rock Jace distracts flinging sand face Luke charges side uses knife slash Aemond across left side face left eye .,What is Aemond?,Aemond is a ORG that Just Aemond bash rock Jace distracts flinging sand face Luke charges side uses knife slash Aemond across left side face left eye .
Just Aemond bash rock Jace distracts flinging sand face Luke charges side uses knife slash Aemond across left side face left eye .,Who is Jace?,Jace was a PERSON who Just Aemond bash rock Jace distracts flinging sand face Luke charges side uses knife slash Aemond across left side face left eye .
Just Aemond bash rock Jace distracts flinging sand face Luke charges side uses knife slash Aemond across left side face left eye .,Who is Luke?,Luke was a PERSON who Just Aemond bash rock Jace distracts flinging sand face Luke charges side uses knife slash Aemond across left side face left eye .
Just Aemond bash rock Jace distracts flinging sand face Luke charges side uses knife slash Aemond across left side face left eye .,What is Aemond?,Aemond is a ORG that Just Aemond bash rock Jace distracts flinging sand face Luke charges side uses knife slash Aemond across left side face left eye .
Aemond left screaming ground Ser Harrold Kingsguard arrive .,What is Aemond?,Aemond is a ORG that Aemond left screaming ground Ser Harrold Kingsguard arrive .
Aemond left screaming ground Ser Harrold Kingsguard arrive .,Who is Ser Harrold Kingsguard?,Ser Harrold Kingsguard was a PERSON who Aemond left screaming ground Ser Harrold Kingsguard arrive .
The adults House Targaryen roused main Hall Nine aftermath fight children .,What is House?,House is a ORG that The adults House Targaryen roused main Hall Nine aftermath fight children .
The adults House Targaryen roused main Hall Nine aftermath fight children .,What is the Hall Nine?,The Hall Nine is a FAC that The adults House Targaryen roused main Hall Nine aftermath fight children .
Viserys arrives furious Kingsguard protecting princes royal blood Ser Criston protests n't expect defend princes .,Who is Viserys?,Viserys was a PERSON who Viserys arrives furious Kingsguard protecting princes royal blood Ser Criston protests n't expect defend princes .
Viserys arrives furious Kingsguard protecting princes royal blood Ser Criston protests n't expect defend princes .,What is Kingsguard?,Kingsguard is a ORG that Viserys arrives furious Kingsguard protecting princes royal blood Ser Criston protests n't expect defend princes .
Viserys arrives furious Kingsguard protecting princes royal blood Ser Criston protests n't expect defend princes .,Who is Ser Criston?,Ser Criston was a PERSON who Viserys arrives furious Kingsguard protecting princes royal blood Ser Criston protests n't expect defend princes .
Maester Kelvyn stitches horrific slash across Aemond 's face tells Alicent left eye lost .,Who is Maester Kelvyn?,Maester Kelvyn was a PERSON who Maester Kelvyn stitches horrific slash across Aemond 's face tells Alicent left eye lost .
Maester Kelvyn stitches horrific slash across Aemond 's face tells Alicent left eye lost .,What is Aemond?,Aemond is a ORG that Maester Kelvyn stitches horrific slash across Aemond 's face tells Alicent left eye lost .
Maester Kelvyn stitches horrific slash across Aemond 's face tells Alicent left eye lost .,Who is Alicent?,Alicent was a PERSON who Maester Kelvyn stitches horrific slash across Aemond 's face tells Alicent left eye lost .
Horrified Alicent begins panic slaps Aegon drunk asleep instead defending brother ( even though Aemond snuck away middle night one knew ) .,Who is Horrified Alicent?,Horrified Alicent was a PERSON who Horrified Alicent begins panic slaps Aegon drunk asleep instead defending brother ( even though Aemond snuck away middle night one knew ) .
Horrified Alicent begins panic slaps Aegon drunk asleep instead defending brother ( even though Aemond snuck away middle night one knew ) .,Where is Aegon?,Aegon is a GPE that Horrified Alicent begins panic slaps Aegon drunk asleep instead defending brother ( even though Aemond snuck away middle night one knew ) .
Horrified Alicent begins panic slaps Aegon drunk asleep instead defending brother ( even though Aemond snuck away middle night one knew ) .,What is Aemond?,Aemond is a ORG that Horrified Alicent begins panic slaps Aegon drunk asleep instead defending brother ( even though Aemond snuck away middle night one knew ) .
Corlys Rhaenys enter demand know happened followed Rhaenyra rushes mildly injured sons .,Who is Corlys Rhaenys?,Corlys Rhaenys was a PERSON who Corlys Rhaenys enter demand know happened followed Rhaenyra rushes mildly injured sons .
When asks happened children began talking Aemond saying children attacked children saying defending .,What is Aemond?,Aemond is a ORG that When asks happened children began talking Aemond saying children attacked children saying defending .
Viserys shouts silence Jace whispers Rhaenyra Aemond called bastards .,Who is Jace?,Jace was a PERSON who Viserys shouts silence Jace whispers Rhaenyra Aemond called bastards .
Viserys shouts silence Jace whispers Rhaenyra Aemond called bastards .,Who is Rhaenyra Aemond?,Rhaenyra Aemond was a PERSON who Viserys shouts silence Jace whispers Rhaenyra Aemond called bastards .
Viserys asks Aemond tell truth happened Alicent angrily interjects son maimed Rhaenyra 's sons responsible nothing else matters .,Who is Viserys?,Viserys was a PERSON who Viserys asks Aemond tell truth happened Alicent angrily interjects son maimed Rhaenyra 's sons responsible nothing else matters .
Viserys asks Aemond tell truth happened Alicent angrily interjects son maimed Rhaenyra 's sons responsible nothing else matters .,What is Aemond?,Aemond is a ORG that Viserys asks Aemond tell truth happened Alicent angrily interjects son maimed Rhaenyra 's sons responsible nothing else matters .
Viserys asks Aemond tell truth happened Alicent angrily interjects son maimed Rhaenyra 's sons responsible nothing else matters .,Who is Alicent?,Alicent was a PERSON who Viserys asks Aemond tell truth happened Alicent angrily interjects son maimed Rhaenyra 's sons responsible nothing else matters .
Viserys asks Aemond tell truth happened Alicent angrily interjects son maimed Rhaenyra 's sons responsible nothing else matters .,What is Rhaenyra?,Rhaenyra is a ORG that Viserys asks Aemond tell truth happened Alicent angrily interjects son maimed Rhaenyra 's sons responsible nothing else matters .
Rhaenyra says Aemond 's maiming regrettable accident Alicent says sons brought knife fight intending kill Aemond Rhaenyra denies saying brought knife forced defend .,What is Rhaenyra?,Rhaenyra is a ORG that Rhaenyra says Aemond 's maiming regrettable accident Alicent says sons brought knife fight intending kill Aemond Rhaenyra denies saying brought knife forced defend .
