context,questions,answers
Alicent therefore two choices : either start plotting secure position court Rhaenyra fully commit ingratiating stepdaughter hope Rhaenyra takes throne make merciful enough towards Alicent wo n't kill half-siblings .,Who is Alicent?,Alicent was a PERSON who Alicent therefore two choices : either start plotting secure position court Rhaenyra fully commit ingratiating stepdaughter hope Rhaenyra takes throne make merciful enough towards Alicent wo n't kill half-siblings .
Alicent therefore two choices : either start plotting secure position court Rhaenyra fully commit ingratiating stepdaughter hope Rhaenyra takes throne make merciful enough towards Alicent wo n't kill half-siblings .,Who is Alicent?,Alicent was a PERSON who Alicent therefore two choices : either start plotting secure position court Rhaenyra fully commit ingratiating stepdaughter hope Rhaenyra takes throne make merciful enough towards Alicent wo n't kill half-siblings .
Unable express words loves wants protect Otto gives Alicent desperate final embrace rides castle.Alicent goes castle 's godswood solitude encounters Larys Strong crippled soft-spoken younger son Lord Lyonel Strong .,Who is Otto?,Otto was a PERSON who Unable express words loves wants protect Otto gives Alicent desperate final embrace rides castle.
Unable express words loves wants protect Otto gives Alicent desperate final embrace rides castle.Alicent goes castle 's godswood solitude encounters Larys Strong crippled soft-spoken younger son Lord Lyonel Strong .,Who is Alicent?,Alicent was a PERSON who Unable express words loves wants protect Otto gives Alicent desperate final embrace rides castle.
Unable express words loves wants protect Otto gives Alicent desperate final embrace rides castle.Alicent goes castle 's godswood solitude encounters Larys Strong crippled soft-spoken younger son Lord Lyonel Strong .,Who is Alicent?,Alicent was a PERSON who Alicent goes castle 's godswood solitude encounters Larys Strong crippled soft-spoken younger son Lord Lyonel Strong .
Unable express words loves wants protect Otto gives Alicent desperate final embrace rides castle.Alicent goes castle 's godswood solitude encounters Larys Strong crippled soft-spoken younger son Lord Lyonel Strong .,What is castle?,castle is a ORG that Alicent goes castle 's godswood solitude encounters Larys Strong crippled soft-spoken younger son Lord Lyonel Strong .
Unable express words loves wants protect Otto gives Alicent desperate final embrace rides castle.Alicent goes castle 's godswood solitude encounters Larys Strong crippled soft-spoken younger son Lord Lyonel Strong .,Who is Larys Strong?,Larys Strong was a PERSON who Alicent goes castle 's godswood solitude encounters Larys Strong crippled soft-spoken younger son Lord Lyonel Strong .
Unable express words loves wants protect Otto gives Alicent desperate final embrace rides castle.Alicent goes castle 's godswood solitude encounters Larys Strong crippled soft-spoken younger son Lord Lyonel Strong .,Who is Lyonel Strong?,Lyonel Strong was a PERSON who Alicent goes castle 's godswood solitude encounters Larys Strong crippled soft-spoken younger son Lord Lyonel Strong .
Larys remarks flowers Braavos maintained garden removed native climate nonetheless managed thrive ( clear allusion Alicent ) .,Who is Alicent?,Alicent was a PERSON who Larys remarks flowers Braavos maintained garden removed native climate nonetheless managed thrive ( clear allusion Alicent ) .
He makes back-handed inquiry Rhaenyra 's health Alicent asks cause concern `` accidentally '' reveals night Daemon exiled Rhaenyra presented medicinal tea brewed Grand Maester Mellos .,What is Rhaenyra?,Rhaenyra is a ORG that He makes back-handed inquiry Rhaenyra 's health Alicent asks cause concern `` accidentally '' reveals night Daemon exiled Rhaenyra presented medicinal tea brewed Grand Maester Mellos .
He makes back-handed inquiry Rhaenyra 's health Alicent asks cause concern `` accidentally '' reveals night Daemon exiled Rhaenyra presented medicinal tea brewed Grand Maester Mellos .,Who is Alicent?,Alicent was a PERSON who He makes back-handed inquiry Rhaenyra 's health Alicent asks cause concern `` accidentally '' reveals night Daemon exiled Rhaenyra presented medicinal tea brewed Grand Maester Mellos .
He makes back-handed inquiry Rhaenyra 's health Alicent asks cause concern `` accidentally '' reveals night Daemon exiled Rhaenyra presented medicinal tea brewed Grand Maester Mellos .,Who is Daemon?,Daemon was a PERSON who He makes back-handed inquiry Rhaenyra 's health Alicent asks cause concern `` accidentally '' reveals night Daemon exiled Rhaenyra presented medicinal tea brewed Grand Maester Mellos .
He makes back-handed inquiry Rhaenyra 's health Alicent asks cause concern `` accidentally '' reveals night Daemon exiled Rhaenyra presented medicinal tea brewed Grand Maester Mellos .,What is Rhaenyra?,Rhaenyra is a ORG that He makes back-handed inquiry Rhaenyra 's health Alicent asks cause concern `` accidentally '' reveals night Daemon exiled Rhaenyra presented medicinal tea brewed Grand Maester Mellos .
He makes back-handed inquiry Rhaenyra 's health Alicent asks cause concern `` accidentally '' reveals night Daemon exiled Rhaenyra presented medicinal tea brewed Grand Maester Mellos .,What is Grand Maester Mellos?,Grand Maester Mellos is a ORG that He makes back-handed inquiry Rhaenyra 's health Alicent asks cause concern `` accidentally '' reveals night Daemon exiled Rhaenyra presented medicinal tea brewed Grand Maester Mellos .
Alicent realizes unstated implication Rhaenyra must received Moon tea abortifacient drug therefore must truly sex Daemon.After Criston Cole returns Driftmark Alicent summons chambers dismisses servants speak private .,Who is Alicent?,Alicent was a PERSON who Alicent realizes unstated implication Rhaenyra must received Moon tea abortifacient drug therefore must truly sex Daemon.
Alicent realizes unstated implication Rhaenyra must received Moon tea abortifacient drug therefore must truly sex Daemon.After Criston Cole returns Driftmark Alicent summons chambers dismisses servants speak private .,Who is Moon?,Moon was a PERSON who Alicent realizes unstated implication Rhaenyra must received Moon tea abortifacient drug therefore must truly sex Daemon.
Alicent realizes unstated implication Rhaenyra must received Moon tea abortifacient drug therefore must truly sex Daemon.After Criston Cole returns Driftmark Alicent summons chambers dismisses servants speak private .,Who is Criston Cole?,Criston Cole was a PERSON who After Criston Cole returns Driftmark Alicent summons chambers dismisses servants speak private .
Alicent realizes unstated implication Rhaenyra must received Moon tea abortifacient drug therefore must truly sex Daemon.After Criston Cole returns Driftmark Alicent summons chambers dismisses servants speak private .,Who is Driftmark Alicent?,Driftmark Alicent was a PERSON who After Criston Cole returns Driftmark Alicent summons chambers dismisses servants speak private .
Alicent hesitant carefully chooses words starting say heard rumors Rhaenyra longer virgin though specifying sex .,Who is Alicent?,Alicent was a PERSON who Alicent hesitant carefully chooses words starting say heard rumors Rhaenyra longer virgin though specifying sex .
Overcome guilt distraught Rhaenyra 's rejection marriage offer Criston confesses rumors true one sex Rhaenyra .,What is Criston?,Criston is a ORG that Overcome guilt distraught Rhaenyra 's rejection marriage offer Criston confesses rumors true one sex Rhaenyra .
This surprises assumed culprit Rhaenyra 's uncle Daemon .,Who is Daemon?,Daemon was a PERSON who This surprises assumed culprit Rhaenyra 's uncle Daemon .
Criston says even Rhaenyra initiated things still fault abandoning Kingsguard vows .,What is Criston?,Criston is a ORG that Criston says even Rhaenyra initiated things still fault abandoning Kingsguard vows .
Criston says even Rhaenyra initiated things still fault abandoning Kingsguard vows .,What is Rhaenyra?,Rhaenyra is a ORG that Criston says even Rhaenyra initiated things still fault abandoning Kingsguard vows .
Criston says even Rhaenyra initiated things still fault abandoning Kingsguard vows .,What is Kingsguard?,Kingsguard is a ORG that Criston says even Rhaenyra initiated things still fault abandoning Kingsguard vows .
Criston pleads Alicent merciful queen makes small request granted quick death execution instead gelding drawn-out torture right king subject .,Who is Alicent?,Alicent was a PERSON who Criston pleads Alicent merciful queen makes small request granted quick death execution instead gelding drawn-out torture right king subject .
Alicent however utterly stunned Rhaenyra 's betrayal realizing used lie exact words swear dead mother 's memory never sex Daemon still n't virgin .,Who is Alicent?,Alicent was a PERSON who Alicent however utterly stunned Rhaenyra 's betrayal realizing used lie exact words swear dead mother 's memory never sex Daemon still n't virgin .
Alicent however utterly stunned Rhaenyra 's betrayal realizing used lie exact words swear dead mother 's memory never sex Daemon still n't virgin .,What is Rhaenyra?,Rhaenyra is a ORG that Alicent however utterly stunned Rhaenyra 's betrayal realizing used lie exact words swear dead mother 's memory never sex Daemon still n't virgin .
While details inaccurate Otto fundamentally correct suspect Rhaenyra losing virginity jeopardizing upcoming marriage alliance thus Rhaenyra indirectly cost Alicent 's father high-ranking position court .,Who is Otto?,Otto was a PERSON who While details inaccurate Otto fundamentally correct suspect Rhaenyra losing virginity jeopardizing upcoming marriage alliance thus Rhaenyra indirectly cost Alicent 's father high-ranking position court .
While details inaccurate Otto fundamentally correct suspect Rhaenyra losing virginity jeopardizing upcoming marriage alliance thus Rhaenyra indirectly cost Alicent 's father high-ranking position court .,Who is Alicent?,Alicent was a PERSON who While details inaccurate Otto fundamentally correct suspect Rhaenyra losing virginity jeopardizing upcoming marriage alliance thus Rhaenyra indirectly cost Alicent 's father high-ranking position court .
Her heart hardening Alicent surprises Criston quietly telling go return duties.When King Viserys arrives back castle journey however collapses soon dismounts carriage courtyard .,Who is Alicent?,Alicent was a PERSON who Her heart hardening Alicent surprises Criston quietly telling go return duties.
Her heart hardening Alicent surprises Criston quietly telling go return duties.When King Viserys arrives back castle journey however collapses soon dismounts carriage courtyard .,Who is King Viserys?,King Viserys was a PERSON who When King Viserys arrives back castle journey however collapses soon dismounts carriage courtyard .
Amputating two fingers king 's left hand slowed advance persistent infection several years continued spread along much forearm .,When did several years happen?,several years was a DATE that Amputating two fingers king 's left hand slowed advance persistent infection several years continued spread along much forearm .
Grand Maester Mellos insists yet another round leechings new young aide Maester Orwyle instead suggests new mixture medicines poultice might effective .,Who is Maester Mellos?,Maester Mellos was a PERSON who Grand Maester Mellos insists yet another round leechings new young aide Maester Orwyle instead suggests new mixture medicines poultice might effective .
Grand Maester Mellos insists yet another round leechings new young aide Maester Orwyle instead suggests new mixture medicines poultice might effective .,Who is Maester Orwyle?,Maester Orwyle was a PERSON who Grand Maester Mellos insists yet another round leechings new young aide Maester Orwyle instead suggests new mixture medicines poultice might effective .
The conservative old maester scoffs says leechings always improved king 's condition though elderly Mellos struggles stand back ( hinting time Grand Maester may coming end much longer ) .,Who is Mellos?,Mellos was a PERSON who The conservative old maester scoffs says leechings always improved king 's condition though elderly Mellos struggles stand back ( hinting time Grand Maester may coming end much longer ) .
The conservative old maester scoffs says leechings always improved king 's condition though elderly Mellos struggles stand back ( hinting time Grand Maester may coming end much longer ) .,Who is Grand Maester?,Grand Maester was a PERSON who The conservative old maester scoffs says leechings always improved king 's condition though elderly Mellos struggles stand back ( hinting time Grand Maester may coming end much longer ) .
After leaves Orwyle hands Lord Lyonel new medicine anyway says drinking help king sleep .,What is Orwyle?,Orwyle is a ORG that After leaves Orwyle hands Lord Lyonel new medicine anyway says drinking help king sleep .
After leaves Orwyle hands Lord Lyonel new medicine anyway says drinking help king sleep .,Who is Lyonel?,Lyonel was a PERSON who After leaves Orwyle hands Lord Lyonel new medicine anyway says drinking help king sleep .
Now alone Viserys laments Lyonel n't think 'll much remembered king n't great warrior made glorious conquests neither suffer major defeats .,Where is Viserys?,Viserys is a GPE that Now alone Viserys laments Lyonel n't think 'll much remembered king n't great warrior made glorious conquests neither suffer major defeats .
Now alone Viserys laments Lyonel n't think 'll much remembered king n't great warrior made glorious conquests neither suffer major defeats .,Who is Lyonel?,Lyonel was a PERSON who Now alone Viserys laments Lyonel n't think 'll much remembered king n't great warrior made glorious conquests neither suffer major defeats .
Lyonel says many would consider good legacy .,What is Lyonel?,Lyonel is a ORG that Lyonel says many would consider good legacy .
Pained Viserys smiles says peaceful uneventful reign n't stuff epic songs retold feasts .,Who is Viserys?,Viserys was a PERSON who Pained Viserys smiles says peaceful uneventful reign n't stuff epic songs retold feasts .
Rather humour Lyonel says many yearn test truth men faced crisis wish n't come .,Who is Lyonel?,Lyonel was a PERSON who Rather humour Lyonel says many yearn test truth men faced crisis wish n't come .
Viserys respects honesty ca n't help think another life may wonder legacy .,Who is Viserys?,Viserys was a PERSON who Viserys respects honesty ca n't help think another life may wonder legacy .
The long-awaited royal wedding ceremonies finally begin : first grand feast Red Keep followed seven days tournaments spectacle culminating marriage ceremony .,When did seven days happen?,seven days was a DATE that The long-awaited royal wedding ceremonies finally begin : first grand feast Red Keep followed seven days tournaments spectacle culminating marriage ceremony .
The Velaryons arrive dragons : Laenor Seasmoke mother Rhaenys older larger Meleys .,Who is Velaryons?,Velaryons was a PERSON who The Velaryons arrive dragons : Laenor Seasmoke mother Rhaenys older larger Meleys .
The Velaryons arrive dragons : Laenor Seasmoke mother Rhaenys older larger Meleys .,Who is Laenor Seasmoke?,Laenor Seasmoke was a PERSON who The Velaryons arrive dragons : Laenor Seasmoke mother Rhaenys older larger Meleys .
The Velaryons arrive dragons : Laenor Seasmoke mother Rhaenys older larger Meleys .,What is Meleys?,Meleys is a ORG that The Velaryons arrive dragons : Laenor Seasmoke mother Rhaenys older larger Meleys .
Meanwhile Corlys full Velaryon fleet arrive harbour city 's bells toll greet festivities.The feast held throne room .,Who is Corlys?,Corlys was a PERSON who Meanwhile Corlys full Velaryon fleet arrive harbour city 's bells toll greet festivities.
Envoys major noble houses realm announced turn Ser Harrold Westerling enter Lord Jason Lannister Lord Hobert Hightower ( notable absence Otto ) .,What is Ser Harrold Westerling?,Ser Harrold Westerling is a ORG that Envoys major noble houses realm announced turn Ser Harrold Westerling enter
Envoys major noble houses realm announced turn Ser Harrold Westerling enter Lord Jason Lannister Lord Hobert Hightower ( notable absence Otto ) .,Who is Jason Lannister?,Jason Lannister was a PERSON who Lord Jason Lannister Lord Hobert Hightower ( notable absence Otto ) .
Envoys major noble houses realm announced turn Ser Harrold Westerling enter Lord Jason Lannister Lord Hobert Hightower ( notable absence Otto ) .,Who is Hobert Hightower?,Hobert Hightower was a PERSON who Lord Jason Lannister Lord Hobert Hightower ( notable absence Otto ) .
Envoys major noble houses realm announced turn Ser Harrold Westerling enter Lord Jason Lannister Lord Hobert Hightower ( notable absence Otto ) .,Who is Otto?,Otto was a PERSON who Lord Jason Lannister Lord Hobert Hightower ( notable absence Otto ) .
Viserys Rhaenyra sit middle high table set front throne 's base receive group though Queen Alicent noticeably late yet arrive .,Who is Viserys Rhaenyra?,Viserys Rhaenyra was a PERSON who Viserys Rhaenyra sit middle high table set front throne 's base receive group though Queen Alicent noticeably late yet arrive .
Viserys Rhaenyra sit middle high table set front throne 's base receive group though Queen Alicent noticeably late yet arrive .,Who is Queen Alicent?,Queen Alicent was a PERSON who Viserys Rhaenyra sit middle high table set front throne 's base receive group though Queen Alicent noticeably late yet arrive .
The entire room comes halt entrance stunning entourage House Velaryon dressed extravagant gold tracery .,What is House Velaryon?,House Velaryon is a ORG that The entire room comes halt entrance stunning entourage House Velaryon dressed extravagant gold tracery .
Corlys Rhaenys Laenor Ser Vaemond take seat one side high table .,Who is Corlys Rhaenys Laenor Ser Vaemond?,Corlys Rhaenys Laenor Ser Vaemond was a PERSON who Corlys Rhaenys Laenor Ser Vaemond take seat one side high table .
The assembled guests surprised however Velaryon entourage finishes coming doors Daemon Targaryen follows distance behind even though brother Viserys exiled second time told never return .,Who is Velaryon entourage?,Velaryon entourage was a PERSON who The assembled guests surprised however Velaryon entourage finishes coming doors Daemon Targaryen follows distance behind even though brother Viserys exiled second time told never return .
The assembled guests surprised however Velaryon entourage finishes coming doors Daemon Targaryen follows distance behind even though brother Viserys exiled second time told never return .,Who is Daemon Targaryen?,Daemon Targaryen was a PERSON who The assembled guests surprised however Velaryon entourage finishes coming doors Daemon Targaryen follows distance behind even though brother Viserys exiled second time told never return .
The assembled guests surprised however Velaryon entourage finishes coming doors Daemon Targaryen follows distance behind even though brother Viserys exiled second time told never return .,Who is Viserys?,Viserys was a PERSON who The assembled guests surprised however Velaryon entourage finishes coming doors Daemon Targaryen follows distance behind even though brother Viserys exiled second time told never return .
As Daemon Corlys 's partner capture Stepstones however faction court somewhat welcome .,Who is Daemon Corlys?,Daemon Corlys was a PERSON who As Daemon Corlys 's partner capture Stepstones however faction court somewhat welcome .
As Daemon Corlys 's partner capture Stepstones however faction court somewhat welcome .,What is Stepstones?,Stepstones is a ORG that As Daemon Corlys 's partner capture Stepstones however faction court somewhat welcome .
After tense moment Viserys silently welcomes brother back seems Daemon appearing courtesy niece 's wedding .,Who is Viserys?,Viserys was a PERSON who After tense moment Viserys silently welcomes brother back seems Daemon appearing courtesy niece 's wedding .
After tense moment Viserys silently welcomes brother back seems Daemon appearing courtesy niece 's wedding .,Who is Daemon?,Daemon was a PERSON who After tense moment Viserys silently welcomes brother back seems Daemon appearing courtesy niece 's wedding .
Viserys orders another chair brought high table Daemon next Lyonel Strong opposite side Velaryons .,Who is Viserys?,Viserys was a PERSON who Viserys orders another chair brought high table Daemon next Lyonel Strong opposite side Velaryons .
Viserys orders another chair brought high table Daemon next Lyonel Strong opposite side Velaryons .,Who is Daemon?,Daemon was a PERSON who Viserys orders another chair brought high table Daemon next Lyonel Strong opposite side Velaryons .
Viserys orders another chair brought high table Daemon next Lyonel Strong opposite side Velaryons .,Who is Lyonel Strong?,Lyonel Strong was a PERSON who Viserys orders another chair brought high table Daemon next Lyonel Strong opposite side Velaryons .
Viserys orders another chair brought high table Daemon next Lyonel Strong opposite side Velaryons .,Where is Velaryons?,Velaryons is a GPE that Viserys orders another chair brought high table Daemon next Lyonel Strong opposite side Velaryons .
After moment Daemon passed Viserys rises give speech praise House Velaryon crown 's faithful powerful allies marriage unite families one.Just Queen Alicent enters main doors intentionally interrupting king middle speech .,Who is Daemon?,Daemon was a PERSON who After moment Daemon passed Viserys rises give speech praise House Velaryon crown 's faithful powerful allies marriage unite families one.
After moment Daemon passed Viserys rises give speech praise House Velaryon crown 's faithful powerful allies marriage unite families one.Just Queen Alicent enters main doors intentionally interrupting king middle speech .,Who is Viserys?,Viserys was a PERSON who After moment Daemon passed Viserys rises give speech praise House Velaryon crown 's faithful powerful allies marriage unite families one.
After moment Daemon passed Viserys rises give speech praise House Velaryon crown 's faithful powerful allies marriage unite families one.Just Queen Alicent enters main doors intentionally interrupting king middle speech .,What is House Velaryon crown 's?,House Velaryon crown 's is a ORG that After moment Daemon passed Viserys rises give speech praise House Velaryon crown 's faithful powerful allies marriage unite families one.
After moment Daemon passed Viserys rises give speech praise House Velaryon crown 's faithful powerful allies marriage unite families one.Just Queen Alicent enters main doors intentionally interrupting king middle speech .,Who is Queen Alicent?,Queen Alicent was a PERSON who Just Queen Alicent enters main doors intentionally interrupting king middle speech .
Alicent dressed green dress .,Who is Alicent?,Alicent was a PERSON who Alicent dressed green dress .
Larys notes brother Ser Harwin Strong House Hightower calls bannermen assemble war watch fire Hightower set burn green color : effect green Hightowers ' war color .,Who is Larys?,Larys was a PERSON who Larys notes brother Ser Harwin Strong House Hightower calls bannermen assemble war watch fire Hightower set burn green color : effect green Hightowers ' war color .
Larys notes brother Ser Harwin Strong House Hightower calls bannermen assemble war watch fire Hightower set burn green color : effect green Hightowers ' war color .,Who is Ser Harwin Strong?,Ser Harwin Strong was a PERSON who Larys notes brother Ser Harwin Strong House Hightower calls bannermen assemble war watch fire Hightower set burn green color : effect green Hightowers ' war color .
Larys notes brother Ser Harwin Strong House Hightower calls bannermen assemble war watch fire Hightower set burn green color : effect green Hightowers ' war color .,Who is Hightower?,Hightower was a PERSON who Larys notes brother Ser Harwin Strong House Hightower calls bannermen assemble war watch fire Hightower set burn green color : effect green Hightowers ' war color .
Alicent silently makes way feast hall save Daemon rise presence .,Who is Alicent?,Alicent was a PERSON who Alicent silently makes way feast hall save Daemon rise presence .
Alicent silently makes way feast hall save Daemon rise presence .,What is Daemon?,Daemon is a ORG that Alicent silently makes way feast hall save Daemon rise presence .
When reaches high table gives Viserys curt peck cheek .,Who is Viserys curt?,Viserys curt was a PERSON who When reaches high table gives Viserys curt peck cheek .
Alicent coldly congratulates Rhaenyra referring `` stepdaughter '' .,Who is Alicent?,Alicent was a PERSON who Alicent coldly congratulates Rhaenyra referring `` stepdaughter '' .
Viserys returns speech concluding hope Velaryons followed Targaryens since age dragons Valyria new union usher second age dragons Westeros.Despite tense entrances Daemon Alicent behaving civil public tension subsides wedding feast begins earnest .,Who is Viserys?,Viserys was a PERSON who Viserys returns speech concluding hope Velaryons followed Targaryens since age dragons Valyria new union usher second age dragons Westeros.
Viserys returns speech concluding hope Velaryons followed Targaryens since age dragons Valyria new union usher second age dragons Westeros.Despite tense entrances Daemon Alicent behaving civil public tension subsides wedding feast begins earnest .,Who is Velaryons?,Velaryons was a PERSON who Viserys returns speech concluding hope Velaryons followed Targaryens since age dragons Valyria new union usher second age dragons Westeros.
Viserys returns speech concluding hope Velaryons followed Targaryens since age dragons Valyria new union usher second age dragons Westeros.Despite tense entrances Daemon Alicent behaving civil public tension subsides wedding feast begins earnest .,Where is Targaryens?,Targaryens is a GPE that Viserys returns speech concluding hope Velaryons followed Targaryens since age dragons Valyria new union usher second age dragons Westeros.
Viserys returns speech concluding hope Velaryons followed Targaryens since age dragons Valyria new union usher second age dragons Westeros.Despite tense entrances Daemon Alicent behaving civil public tension subsides wedding feast begins earnest .,Who is Valyria?,Valyria was a PERSON who Viserys returns speech concluding hope Velaryons followed Targaryens since age dragons Valyria new union usher second age dragons Westeros.
Viserys returns speech concluding hope Velaryons followed Targaryens since age dragons Valyria new union usher second age dragons Westeros.Despite tense entrances Daemon Alicent behaving civil public tension subsides wedding feast begins earnest .,Where is Westeros?,Westeros is a GPE that Viserys returns speech concluding hope Velaryons followed Targaryens since age dragons Valyria new union usher second age dragons Westeros.
Viserys returns speech concluding hope Velaryons followed Targaryens since age dragons Valyria new union usher second age dragons Westeros.Despite tense entrances Daemon Alicent behaving civil public tension subsides wedding feast begins earnest .,Who is Daemon Alicent?,Daemon Alicent was a PERSON who Despite tense entrances Daemon Alicent behaving civil public tension subsides wedding feast begins earnest .
Musicians begin play Rhaenyra Laenor begin first dance evening joined dozens couples large-scale ballroom dance .,Who is Rhaenyra Laenor?,Rhaenyra Laenor was a PERSON who Musicians begin play Rhaenyra Laenor begin first dance evening joined dozens couples large-scale ballroom dance .
Alicent leaves high table approaches uncle Hobert affirms Oldtown 's support Alicent .,Who is Alicent?,Alicent was a PERSON who Alicent leaves high table approaches uncle Hobert affirms Oldtown 's support Alicent .
Alicent leaves high table approaches uncle Hobert affirms Oldtown 's support Alicent .,Who is Hobert?,Hobert was a PERSON who Alicent leaves high table approaches uncle Hobert affirms Oldtown 's support Alicent .
Alicent leaves high table approaches uncle Hobert affirms Oldtown 's support Alicent .,Where is Oldtown?,Oldtown is a GPE that Alicent leaves high table approaches uncle Hobert affirms Oldtown 's support Alicent .
Alicent leaves high table approaches uncle Hobert affirms Oldtown 's support Alicent .,Who is Alicent?,Alicent was a PERSON who Alicent leaves high table approaches uncle Hobert affirms Oldtown 's support Alicent .
Ser Gerold Royce approaches high table openly accuse Daemon killed cousin Rhea Royce riding skill well known could n't possibly died accident .,Who is Ser Gerold Royce?,Ser Gerold Royce was a PERSON who Ser Gerold Royce approaches high table openly accuse Daemon killed cousin Rhea Royce riding skill well known could n't possibly died accident .
Ser Gerold Royce approaches high table openly accuse Daemon killed cousin Rhea Royce riding skill well known could n't possibly died accident .,Who is Daemon?,Daemon was a PERSON who Ser Gerold Royce approaches high table openly accuse Daemon killed cousin Rhea Royce riding skill well known could n't possibly died accident .
Ser Gerold Royce approaches high table openly accuse Daemon killed cousin Rhea Royce riding skill well known could n't possibly died accident .,Who is Rhea Royce?,Rhea Royce was a PERSON who Ser Gerold Royce approaches high table openly accuse Daemon killed cousin Rhea Royce riding skill well known could n't possibly died accident .
Daemon warns accusations serious little evidence time hear Daemon goes Eyrie present Lady Jeyne Arryn claims dead wife 's inheritance Runestone .,What is Daemon?,Daemon is a ORG that Daemon warns accusations serious little evidence time hear Daemon goes Eyrie present Lady Jeyne Arryn claims dead wife 's inheritance Runestone .
Daemon warns accusations serious little evidence time hear Daemon goes Eyrie present Lady Jeyne Arryn claims dead wife 's inheritance Runestone .,Who is Daemon?,Daemon was a PERSON who Daemon warns accusations serious little evidence time hear Daemon goes Eyrie present Lady Jeyne Arryn claims dead wife 's inheritance Runestone .
Daemon warns accusations serious little evidence time hear Daemon goes Eyrie present Lady Jeyne Arryn claims dead wife 's inheritance Runestone .,Who is Eyrie?,Eyrie was a PERSON who Daemon warns accusations serious little evidence time hear Daemon goes Eyrie present Lady Jeyne Arryn claims dead wife 's inheritance Runestone .
Daemon warns accusations serious little evidence time hear Daemon goes Eyrie present Lady Jeyne Arryn claims dead wife 's inheritance Runestone .,Who is Jeyne Arryn?,Jeyne Arryn was a PERSON who Daemon warns accusations serious little evidence time hear Daemon goes Eyrie present Lady Jeyne Arryn claims dead wife 's inheritance Runestone .
Daemon warns accusations serious little evidence time hear Daemon goes Eyrie present Lady Jeyne Arryn claims dead wife 's inheritance Runestone .,Who is Runestone?,Runestone was a PERSON who Daemon warns accusations serious little evidence time hear Daemon goes Eyrie present Lady Jeyne Arryn claims dead wife 's inheritance Runestone .
Gerold leaves across table Daemon exchanges glances Corlys 's daughter Laena ( attractive young maiden 17 years ) .,Who is Gerold?,Gerold was a PERSON who Gerold leaves across table Daemon exchanges glances Corlys 's daughter Laena ( attractive young maiden 17 years ) .
Gerold leaves across table Daemon exchanges glances Corlys 's daughter Laena ( attractive young maiden 17 years ) .,What is Daemon?,Daemon is a ORG that Gerold leaves across table Daemon exchanges glances Corlys 's daughter Laena ( attractive young maiden 17 years ) .
Gerold leaves across table Daemon exchanges glances Corlys 's daughter Laena ( attractive young maiden 17 years ) .,Who is Corlys?,Corlys was a PERSON who Gerold leaves across table Daemon exchanges glances Corlys 's daughter Laena ( attractive young maiden 17 years ) .
Gerold leaves across table Daemon exchanges glances Corlys 's daughter Laena ( attractive young maiden 17 years ) .,Who is Laena?,Laena was a PERSON who Gerold leaves across table Daemon exchanges glances Corlys 's daughter Laena ( attractive young maiden 17 years ) .
Gerold leaves across table Daemon exchanges glances Corlys 's daughter Laena ( attractive young maiden 17 years ) .,When did 17 years happen?,17 years was a DATE that Gerold leaves across table Daemon exchanges glances Corlys 's daughter Laena ( attractive young maiden 17 years ) .
When Laena goes dance floor Daemon cuts pair exchange light flirtations.Meanwhile observing Rhaenyra Criston keep glancing Joffrey Lonmouth accurately deduces Criston secret lover notes Laenor .,Who is Laena?,Laena was a PERSON who When Laena goes dance floor Daemon cuts pair exchange light flirtations.
When Laena goes dance floor Daemon cuts pair exchange light flirtations.Meanwhile observing Rhaenyra Criston keep glancing Joffrey Lonmouth accurately deduces Criston secret lover notes Laenor .,What is Daemon?,Daemon is a ORG that When Laena goes dance floor Daemon cuts pair exchange light flirtations.
When Laena goes dance floor Daemon cuts pair exchange light flirtations.Meanwhile observing Rhaenyra Criston keep glancing Joffrey Lonmouth accurately deduces Criston secret lover notes Laenor .,Who is Rhaenyra Criston?,Rhaenyra Criston was a PERSON who Meanwhile observing Rhaenyra Criston keep glancing Joffrey Lonmouth accurately deduces Criston secret lover notes Laenor .
When Laena goes dance floor Daemon cuts pair exchange light flirtations.Meanwhile observing Rhaenyra Criston keep glancing Joffrey Lonmouth accurately deduces Criston secret lover notes Laenor .,Who is Joffrey Lonmouth?,Joffrey Lonmouth was a PERSON who Meanwhile observing Rhaenyra Criston keep glancing Joffrey Lonmouth accurately deduces Criston secret lover notes Laenor .
When Laena goes dance floor Daemon cuts pair exchange light flirtations.Meanwhile observing Rhaenyra Criston keep glancing Joffrey Lonmouth accurately deduces Criston secret lover notes Laenor .,Who is Laenor?,Laenor was a PERSON who Meanwhile observing Rhaenyra Criston keep glancing Joffrey Lonmouth accurately deduces Criston secret lover notes Laenor .
Lonmouth makes way Criston speaks informal alliance protect secrets Rhaenyra Laenor .,What is Lonmouth?,Lonmouth is a ORG that Lonmouth makes way Criston speaks informal alliance protect secrets Rhaenyra Laenor .
Lonmouth makes way Criston speaks informal alliance protect secrets Rhaenyra Laenor .,What is Criston?,Criston is a ORG that Lonmouth makes way Criston speaks informal alliance protect secrets Rhaenyra Laenor .
Lonmouth makes way Criston speaks informal alliance protect secrets Rhaenyra Laenor .,Who is Rhaenyra Laenor?,Rhaenyra Laenor was a PERSON who Lonmouth makes way Criston speaks informal alliance protect secrets Rhaenyra Laenor .
